macros,positive frequency,length
('mend_fuse_f22'  'mend_fuse_f22'  'light_match_m20'  'light_match_m18'),1,4
('mend_fuse_f22'  'light_match_m20'  'light_match_m18'  'mend_fuse_f21'),1,4
('light_match_m20'  'light_match_m18'  'mend_fuse_f21'  'mend_fuse_f21'),1,4
('light_match_m18'  'mend_fuse_f21'  'mend_fuse_f21'  'light_match_m18'),1,4
('mend_fuse_f21'  'mend_fuse_f21'  'light_match_m18'  'light_match_m22'),1,4
('mend_fuse_f21'  'light_match_m18'  'light_match_m22'  'mend_fuse_f18'),1,4
('light_match_m18'  'light_match_m22'  'mend_fuse_f18'  'mend_fuse_f18'),1,4
('light_match_m22'  'mend_fuse_f18'  'mend_fuse_f18'  'light_match_m22'),1,4
('mend_fuse_f19'  'mend_fuse_f19'  'light_match_m19'  'light_match_m20'  'mend_fuse_f22'),1,5
('mend_fuse_f19'  'light_match_m19'  'light_match_m20'  'mend_fuse_f22'  'mend_fuse_f22'),1,5
('light_match_m19'  'light_match_m20'  'mend_fuse_f22'  'mend_fuse_f22'  'light_match_m20'),1,5
('light_match_m20'  'mend_fuse_f22'  'mend_fuse_f22'  'light_match_m20'  'light_match_m18'),1,5
('mend_fuse_f22'  'mend_fuse_f22'  'light_match_m20'  'light_match_m18'  'mend_fuse_f21'),1,5
('mend_fuse_f22'  'light_match_m20'  'light_match_m18'  'mend_fuse_f21'  'mend_fuse_f21'),1,5
('light_match_m20'  'light_match_m18'  'mend_fuse_f21'  'mend_fuse_f21'  'light_match_m18'),1,5
('light_match_m18'  'mend_fuse_f21'  'mend_fuse_f21'  'light_match_m18'  'light_match_m22'),1,5
('mend_fuse_f21'  'mend_fuse_f21'  'light_match_m18'  'light_match_m22'  'mend_fuse_f18'),1,5
('mend_fuse_f21'  'light_match_m18'  'light_match_m22'  'mend_fuse_f18'  'mend_fuse_f18'),1,5
('light_match_m18'  'light_match_m22'  'mend_fuse_f18'  'mend_fuse_f18'  'light_match_m22'),1,5
('light_match_m23'  'light_match_m19'),16,2
('mend_fuse_f23'  'light_match_m23'  'light_match_m19'),16,3
('light_match_m23'  'light_match_m19'  'mend_fuse_f19'),16,3
('mend_fuse_f20'  'light_match_m21'  'light_match_m22'  'mend_fuse_f22'),8,4
('mend_fuse_f23'  'mend_fuse_f23'  'light_match_m23'  'light_match_m19'),16,4
('mend_fuse_f23'  'light_match_m23'  'light_match_m19'  'mend_fuse_f19'),16,4
('light_match_m23'  'light_match_m19'  'mend_fuse_f19'  'mend_fuse_f19'),16,4
('mend_fuse_f20'  'mend_fuse_f20'  'light_match_m21'  'light_match_m22'  'mend_fuse_f22'),8,5
('mend_fuse_f20'  'light_match_m21'  'light_match_m22'  'mend_fuse_f22'  'mend_fuse_f22'),8,5
('light_match_m23'  'mend_fuse_f23'  'mend_fuse_f23'  'light_match_m23'  'light_match_m19'),16,5
('mend_fuse_f23'  'mend_fuse_f23'  'light_match_m23'  'light_match_m19'  'mend_fuse_f19'),16,5
('mend_fuse_f23'  'light_match_m23'  'light_match_m19'  'mend_fuse_f19'  'mend_fuse_f19'),16,5
('light_match_m23'  'light_match_m19'  'mend_fuse_f19'  'mend_fuse_f19'  'light_match_m19'),16,5
('light_match_m22'  'light_match_m19'),1,2
('mend_fuse_f23'  'light_match_m21'  'light_match_m23'),1,3
('light_match_m21'  'light_match_m23'  'mend_fuse_f20'),1,3
('mend_fuse_f22'  'light_match_m22'  'light_match_m19'),1,3
('light_match_m22'  'light_match_m19'  'mend_fuse_f19'),1,3
('mend_fuse_f23'  'mend_fuse_f23'  'light_match_m21'  'light_match_m23'),1,4
('mend_fuse_f23'  'light_match_m21'  'light_match_m23'  'mend_fuse_f20'),1,4
('light_match_m21'  'light_match_m23'  'mend_fuse_f20'  'mend_fuse_f20'),1,4
('mend_fuse_f22'  'mend_fuse_f22'  'light_match_m22'  'light_match_m19'),1,4
('mend_fuse_f22'  'light_match_m22'  'light_match_m19'  'mend_fuse_f19'),1,4
('light_match_m22'  'light_match_m19'  'mend_fuse_f19'  'mend_fuse_f19'),1,4
('light_match_m21'  'mend_fuse_f23'  'mend_fuse_f23'  'light_match_m21'  'light_match_m23'),1,5
('mend_fuse_f23'  'mend_fuse_f23'  'light_match_m21'  'light_match_m23'  'mend_fuse_f20'),1,5
('mend_fuse_f23'  'light_match_m21'  'light_match_m23'  'mend_fuse_f20'  'mend_fuse_f20'),1,5
('light_match_m21'  'light_match_m23'  'mend_fuse_f20'  'mend_fuse_f20'  'light_match_m23'),1,5
('light_match_m22'  'mend_fuse_f22'  'mend_fuse_f22'  'light_match_m22'  'light_match_m19'),1,5
('mend_fuse_f22'  'mend_fuse_f22'  'light_match_m22'  'light_match_m19'  'mend_fuse_f19'),1,5
('mend_fuse_f22'  'light_match_m22'  'light_match_m19'  'mend_fuse_f19'  'mend_fuse_f19'),1,5
('light_match_m22'  'light_match_m19'  'mend_fuse_f19'  'mend_fuse_f19'  'light_match_m19'),1,5
('light_match_m20'  'light_match_m24'),9,2
('light_match_m24'  'light_match_m21'),4,2
('mend_fuse_f23'  'light_match_m20'  'light_match_m24'),1,3
('light_match_m20'  'light_match_m24'  'mend_fuse_f24'),9,3
('mend_fuse_f24'  'light_match_m24'  'light_match_m21'),4,3
('light_match_m24'  'light_match_m21'  'mend_fuse_f21'),4,3
('mend_fuse_f23'  'mend_fuse_f23'  'light_match_m20'  'light_match_m24'),1,4
('mend_fuse_f23'  'light_match_m20'  'light_match_m24'  'mend_fuse_f24'),1,4
('light_match_m20'  'light_match_m24'  'mend_fuse_f24'  'mend_fuse_f24'),9,4
('mend_fuse_f24'  'mend_fuse_f24'  'light_match_m24'  'light_match_m21'),4,4
('mend_fuse_f24'  'light_match_m24'  'light_match_m21'  'mend_fuse_f21'),4,4
('light_match_m24'  'light_match_m21'  'mend_fuse_f21'  'mend_fuse_f21'),4,4
('light_match_m20'  'mend_fuse_f23'  'mend_fuse_f23'  'light_match_m20'  'light_match_m24'),1,5
('mend_fuse_f23'  'mend_fuse_f23'  'light_match_m20'  'light_match_m24'  'mend_fuse_f24'),1,5
('mend_fuse_f23'  'light_match_m20'  'light_match_m24'  'mend_fuse_f24'  'mend_fuse_f24'),1,5
('light_match_m20'  'light_match_m24'  'mend_fuse_f24'  'mend_fuse_f24'  'light_match_m24'),9,5
('light_match_m24'  'mend_fuse_f24'  'mend_fuse_f24'  'light_match_m24'  'light_match_m21'),4,5
('mend_fuse_f24'  'mend_fuse_f24'  'light_match_m24'  'light_match_m21'  'mend_fuse_f21'),4,5
('mend_fuse_f24'  'light_match_m24'  'light_match_m21'  'mend_fuse_f21'  'mend_fuse_f21'),4,5
('light_match_m24'  'light_match_m21'  'mend_fuse_f21'  'mend_fuse_f21'  'light_match_m21'),4,5
('light_match_m22'  'light_match_m24'),14,2
('mend_fuse_f22'  'light_match_m22'  'light_match_m24'),14,3
('light_match_m22'  'light_match_m24'  'mend_fuse_f24'),14,3
('mend_fuse_f21'  'light_match_m23'  'light_match_m20'),1,3
('mend_fuse_f22'  'mend_fuse_f22'  'light_match_m22'  'light_match_m24'),14,4
('mend_fuse_f22'  'light_match_m22'  'light_match_m24'  'mend_fuse_f24'),14,4
('light_match_m22'  'light_match_m24'  'mend_fuse_f24'  'mend_fuse_f24'),14,4
('mend_fuse_f21'  'mend_fuse_f21'  'light_match_m23'  'light_match_m20'),1,4
('mend_fuse_f21'  'light_match_m23'  'light_match_m20'  'mend_fuse_f23'),1,4
('light_match_m22'  'mend_fuse_f22'  'mend_fuse_f22'  'light_match_m22'  'light_match_m24'),14,5
('mend_fuse_f22'  'mend_fuse_f22'  'light_match_m22'  'light_match_m24'  'mend_fuse_f24'),14,5
('mend_fuse_f22'  'light_match_m22'  'light_match_m24'  'mend_fuse_f24'  'mend_fuse_f24'),14,5
('light_match_m22'  'light_match_m24'  'mend_fuse_f24'  'mend_fuse_f24'  'light_match_m24'),14,5
('light_match_m23'  'mend_fuse_f21'  'mend_fuse_f21'  'light_match_m23'  'light_match_m20'),1,5
('mend_fuse_f21'  'mend_fuse_f21'  'light_match_m23'  'light_match_m20'  'mend_fuse_f23'),1,5
('mend_fuse_f21'  'light_match_m23'  'light_match_m20'  'mend_fuse_f23'  'mend_fuse_f23'),1,5
('light_match_m25'  'light_match_m22'),20,2
('mend_fuse_f25'  'light_match_m25'  'light_match_m22'),20,3
('light_match_m25'  'light_match_m22'  'mend_fuse_f22'),20,3
('mend_fuse_f21'  'light_match_m21'  'light_match_m24'),4,3
('mend_fuse_f25'  'mend_fuse_f25'  'light_match_m25'  'light_match_m22'),20,4
('mend_fuse_f25'  'light_match_m25'  'light_match_m22'  'mend_fuse_f22'),20,4
('light_match_m25'  'light_match_m22'  'mend_fuse_f22'  'mend_fuse_f22'),20,4
('mend_fuse_f21'  'mend_fuse_f21'  'light_match_m21'  'light_match_m24'),4,4
('mend_fuse_f21'  'light_match_m21'  'light_match_m24'  'mend_fuse_f24'),3,4
('light_match_m25'  'mend_fuse_f25'  'mend_fuse_f25'  'light_match_m25'  'light_match_m22'),20,5
('mend_fuse_f25'  'mend_fuse_f25'  'light_match_m25'  'light_match_m22'  'mend_fuse_f22'),20,5
('mend_fuse_f25'  'light_match_m25'  'light_match_m22'  'mend_fuse_f22'  'mend_fuse_f22'),20,5
('light_match_m25'  'light_match_m22'  'mend_fuse_f22'  'mend_fuse_f22'  'light_match_m22'),20,5
('light_match_m21'  'mend_fuse_f21'  'mend_fuse_f21'  'light_match_m21'  'light_match_m24'),4,5
('mend_fuse_f21'  'mend_fuse_f21'  'light_match_m21'  'light_match_m24'  'mend_fuse_f24'),3,5
('mend_fuse_f21'  'light_match_m21'  'light_match_m24'  'mend_fuse_f24'  'mend_fuse_f24'),3,5
('light_match_m21'  'light_match_m25'),16,2
('light_match_m23'  'light_match_m21'  'mend_fuse_f23'),1,3
('mend_fuse_f23'  'light_match_m21'  'light_match_m25'),1,3
('light_match_m21'  'light_match_m25'  'mend_fuse_f25'),15,3
('mend_fuse_f21'  'light_match_m23'  'light_match_m21'  'mend_fuse_f23'),1,4
('light_match_m23'  'light_match_m21'  'mend_fuse_f23'  'mend_fuse_f23'),1,4
('mend_fuse_f23'  'mend_fuse_f23'  'light_match_m21'  'light_match_m25'),1,4
('mend_fuse_f23'  'light_match_m21'  'light_match_m25'  'mend_fuse_f25'),1,4
('light_match_m21'  'light_match_m25'  'mend_fuse_f25'  'mend_fuse_f25'),15,4
('mend_fuse_f21'  'mend_fuse_f21'  'light_match_m23'  'light_match_m21'  'mend_fuse_f23'),1,5
('mend_fuse_f21'  'light_match_m23'  'light_match_m21'  'mend_fuse_f23'  'mend_fuse_f23'),1,5
('light_match_m23'  'light_match_m21'  'mend_fuse_f23'  'mend_fuse_f23'  'light_match_m21'),1,5
('light_match_m21'  'mend_fuse_f23'  'mend_fuse_f23'  'light_match_m21'  'light_match_m25'),1,5
('mend_fuse_f23'  'mend_fuse_f23'  'light_match_m21'  'light_match_m25'  'mend_fuse_f25'),1,5
('mend_fuse_f23'  'light_match_m21'  'light_match_m25'  'mend_fuse_f25'  'mend_fuse_f25'),1,5
('light_match_m21'  'light_match_m25'  'mend_fuse_f25'  'mend_fuse_f25'  'light_match_m25'),15,5
('light_match_m22'  'light_match_m26'),4,2
('mend_fuse_f22'  'light_match_m22'  'light_match_m26'),4,3
('light_match_m22'  'light_match_m26'  'mend_fuse_f26'),4,3
('mend_fuse_f22'  'mend_fuse_f22'  'light_match_m22'  'light_match_m26'),4,4
('mend_fuse_f22'  'light_match_m22'  'light_match_m26'  'mend_fuse_f26'),4,4
('light_match_m22'  'light_match_m26'  'mend_fuse_f26'  'mend_fuse_f26'),4,4
('light_match_m22'  'mend_fuse_f22'  'mend_fuse_f22'  'light_match_m22'  'light_match_m26'),4,5
('mend_fuse_f22'  'mend_fuse_f22'  'light_match_m22'  'light_match_m26'  'mend_fuse_f26'),4,5
('mend_fuse_f22'  'light_match_m22'  'light_match_m26'  'mend_fuse_f26'  'mend_fuse_f26'),4,5
('light_match_m22'  'light_match_m26'  'mend_fuse_f26'  'mend_fuse_f26'  'light_match_m26'),4,5
('light_match_m23'  'light_match_m26'),11,2
('light_match_m26'  'light_match_m22'),1,2
('mend_fuse_f23'  'light_match_m23'  'light_match_m26'),8,3
('light_match_m23'  'light_match_m26'  'mend_fuse_f26'),11,3
('mend_fuse_f26'  'light_match_m26'  'light_match_m22'),1,3
('light_match_m26'  'light_match_m22'  'mend_fuse_f22'),1,3
('mend_fuse_f23'  'mend_fuse_f23'  'light_match_m23'  'light_match_m26'),8,4
('mend_fuse_f23'  'light_match_m23'  'light_match_m26'  'mend_fuse_f26'),8,4
('light_match_m23'  'light_match_m26'  'mend_fuse_f26'  'mend_fuse_f26'),11,4
('mend_fuse_f26'  'mend_fuse_f26'  'light_match_m26'  'light_match_m22'),1,4
('mend_fuse_f26'  'light_match_m26'  'light_match_m22'  'mend_fuse_f22'),1,4
('light_match_m26'  'light_match_m22'  'mend_fuse_f22'  'mend_fuse_f22'),1,4
('light_match_m23'  'mend_fuse_f23'  'mend_fuse_f23'  'light_match_m23'  'light_match_m26'),8,5
('mend_fuse_f23'  'mend_fuse_f23'  'light_match_m23'  'light_match_m26'  'mend_fuse_f26'),8,5
('mend_fuse_f23'  'light_match_m23'  'light_match_m26'  'mend_fuse_f26'  'mend_fuse_f26'),8,5
('light_match_m23'  'light_match_m26'  'mend_fuse_f26'  'mend_fuse_f26'  'light_match_m26'),11,5
('light_match_m26'  'mend_fuse_f26'  'mend_fuse_f26'  'light_match_m26'  'light_match_m22'),1,5
('mend_fuse_f26'  'mend_fuse_f26'  'light_match_m26'  'light_match_m22'  'mend_fuse_f22'),1,5
('mend_fuse_f26'  'light_match_m26'  'light_match_m22'  'mend_fuse_f22'  'mend_fuse_f22'),1,5
('light_match_m26'  'light_match_m22'  'mend_fuse_f22'  'mend_fuse_f22'  'light_match_m22'),1,5
('light_match_m27'  'light_match_m23'),3,2
('mend_fuse_f27'  'light_match_m27'  'light_match_m23'),3,3
('light_match_m27'  'light_match_m23'  'mend_fuse_f23'),3,3
('mend_fuse_f27'  'mend_fuse_f27'  'light_match_m27'  'light_match_m23'),3,4
('mend_fuse_f27'  'light_match_m27'  'light_match_m23'  'mend_fuse_f23'),3,4
('light_match_m27'  'light_match_m23'  'mend_fuse_f23'  'mend_fuse_f23'),3,4
('light_match_m27'  'mend_fuse_f27'  'mend_fuse_f27'  'light_match_m27'  'light_match_m23'),3,5
('mend_fuse_f27'  'mend_fuse_f27'  'light_match_m27'  'light_match_m23'  'mend_fuse_f23'),3,5
('mend_fuse_f27'  'light_match_m27'  'light_match_m23'  'mend_fuse_f23'  'mend_fuse_f23'),3,5
('light_match_m27'  'light_match_m23'  'mend_fuse_f23'  'mend_fuse_f23'  'light_match_m23'),3,5
('light_match_m28'  'mend_fuse_f29'),1,2
('mend_fuse_f29'  'light_match_m28'),1,2
('light_match_m26'  'mend_fuse_f27'),1,2
('mend_fuse_f27'  'light_match_m26'),1,2
('light_match_m25'  'mend_fuse_f26'),1,2
('mend_fuse_f26'  'light_match_m25'),1,2
('light_match_m25'  'light_match_m29'),3,2
('light_match_m29'  'mend_fuse_f28'),1,2
('mend_fuse_f28'  'light_match_m29'),1,2
('light_match_m28'  'mend_fuse_f29'  'mend_fuse_f29'),1,3
('mend_fuse_f29'  'mend_fuse_f29'  'light_match_m28'),1,3
('mend_fuse_f29'  'light_match_m28'  'light_match_m26'),1,3
('light_match_m28'  'light_match_m26'  'mend_fuse_f27'),1,3
('light_match_m26'  'mend_fuse_f27'  'mend_fuse_f27'),1,3
('mend_fuse_f27'  'mend_fuse_f27'  'light_match_m26'),1,3
('mend_fuse_f27'  'light_match_m26'  'light_match_m27'),1,3
('mend_fuse_f25'  'light_match_m27'  'light_match_m25'),1,3
('light_match_m27'  'light_match_m25'  'mend_fuse_f26'),1,3
('light_match_m25'  'mend_fuse_f26'  'mend_fuse_f26'),1,3
('mend_fuse_f26'  'mend_fuse_f26'  'light_match_m25'),1,3
('mend_fuse_f26'  'light_match_m25'  'light_match_m29'),1,3
('light_match_m25'  'light_match_m29'  'mend_fuse_f28'),1,3
('light_match_m29'  'mend_fuse_f28'  'mend_fuse_f28'),1,3
('mend_fuse_f28'  'mend_fuse_f28'  'light_match_m29'),1,3
('light_match_m28'  'mend_fuse_f29'  'mend_fuse_f29'  'light_match_m28'),1,4
('mend_fuse_f29'  'mend_fuse_f29'  'light_match_m28'  'light_match_m26'),1,4
('mend_fuse_f29'  'light_match_m28'  'light_match_m26'  'mend_fuse_f27'),1,4
('light_match_m28'  'light_match_m26'  'mend_fuse_f27'  'mend_fuse_f27'),1,4
('light_match_m26'  'mend_fuse_f27'  'mend_fuse_f27'  'light_match_m26'),1,4
('mend_fuse_f27'  'mend_fuse_f27'  'light_match_m26'  'light_match_m27'),1,4
('mend_fuse_f27'  'light_match_m26'  'light_match_m27'  'mend_fuse_f25'),1,4
('mend_fuse_f25'  'mend_fuse_f25'  'light_match_m27'  'light_match_m25'),1,4
('mend_fuse_f25'  'light_match_m27'  'light_match_m25'  'mend_fuse_f26'),1,4
('light_match_m27'  'light_match_m25'  'mend_fuse_f26'  'mend_fuse_f26'),1,4
('light_match_m25'  'mend_fuse_f26'  'mend_fuse_f26'  'light_match_m25'),1,4
('mend_fuse_f26'  'mend_fuse_f26'  'light_match_m25'  'light_match_m29'),1,4
('mend_fuse_f26'  'light_match_m25'  'light_match_m29'  'mend_fuse_f28'),1,4
('light_match_m25'  'light_match_m29'  'mend_fuse_f28'  'mend_fuse_f28'),1,4
('light_match_m29'  'mend_fuse_f28'  'mend_fuse_f28'  'light_match_m29'),1,4
('light_match_m28'  'mend_fuse_f29'  'mend_fuse_f29'  'light_match_m28'  'light_match_m26'),1,5
('mend_fuse_f29'  'mend_fuse_f29'  'light_match_m28'  'light_match_m26'  'mend_fuse_f27'),1,5
('mend_fuse_f29'  'light_match_m28'  'light_match_m26'  'mend_fuse_f27'  'mend_fuse_f27'),1,5
('light_match_m28'  'light_match_m26'  'mend_fuse_f27'  'mend_fuse_f27'  'light_match_m26'),1,5
('light_match_m26'  'mend_fuse_f27'  'mend_fuse_f27'  'light_match_m26'  'light_match_m27'),1,5
('mend_fuse_f27'  'mend_fuse_f27'  'light_match_m26'  'light_match_m27'  'mend_fuse_f25'),1,5
('mend_fuse_f27'  'light_match_m26'  'light_match_m27'  'mend_fuse_f25'  'mend_fuse_f25'),1,5
('light_match_m27'  'mend_fuse_f25'  'mend_fuse_f25'  'light_match_m27'  'light_match_m25'),1,5
('mend_fuse_f25'  'mend_fuse_f25'  'light_match_m27'  'light_match_m25'  'mend_fuse_f26'),1,5
('mend_fuse_f25'  'light_match_m27'  'light_match_m25'  'mend_fuse_f26'  'mend_fuse_f26'),1,5
('light_match_m27'  'light_match_m25'  'mend_fuse_f26'  'mend_fuse_f26'  'light_match_m25'),1,5
('light_match_m25'  'mend_fuse_f26'  'mend_fuse_f26'  'light_match_m25'  'light_match_m29'),1,5
('mend_fuse_f26'  'mend_fuse_f26'  'light_match_m25'  'light_match_m29'  'mend_fuse_f28'),1,5
('mend_fuse_f26'  'light_match_m25'  'light_match_m29'  'mend_fuse_f28'  'mend_fuse_f28'),1,5
('light_match_m25'  'light_match_m29'  'mend_fuse_f28'  'mend_fuse_f28'  'light_match_m29'),1,5
('light_match_m29'  'light_match_m28'),2,2
('light_match_m25'  'mend_fuse_f27'),1,2
('mend_fuse_f27'  'light_match_m25'),1,2
('mend_fuse_f29'  'light_match_m29'  'light_match_m28'),2,3
('light_match_m29'  'light_match_m28'  'mend_fuse_f28'),2,3
('light_match_m26'  'light_match_m25'  'mend_fuse_f27'),1,3
('light_match_m25'  'mend_fuse_f27'  'mend_fuse_f27'),1,3
('mend_fuse_f27'  'mend_fuse_f27'  'light_match_m25'),1,3
('mend_fuse_f27'  'light_match_m25'  'light_match_m27'),1,3
('light_match_m25'  'light_match_m27'  'mend_fuse_f25'),1,3
('mend_fuse_f29'  'mend_fuse_f29'  'light_match_m29'  'light_match_m28'),2,4
('mend_fuse_f29'  'light_match_m29'  'light_match_m28'  'mend_fuse_f28'),2,4
('light_match_m29'  'light_match_m28'  'mend_fuse_f28'  'mend_fuse_f28'),2,4
('mend_fuse_f26'  'light_match_m26'  'light_match_m25'  'mend_fuse_f27'),1,4
('light_match_m26'  'light_match_m25'  'mend_fuse_f27'  'mend_fuse_f27'),1,4
('light_match_m25'  'mend_fuse_f27'  'mend_fuse_f27'  'light_match_m25'),1,4
('mend_fuse_f27'  'mend_fuse_f27'  'light_match_m25'  'light_match_m27'),1,4
('mend_fuse_f27'  'light_match_m25'  'light_match_m27'  'mend_fuse_f25'),1,4
('light_match_m25'  'light_match_m27'  'mend_fuse_f25'  'mend_fuse_f25'),1,4
('light_match_m29'  'mend_fuse_f29'  'mend_fuse_f29'  'light_match_m29'  'light_match_m28'),2,5
('mend_fuse_f29'  'mend_fuse_f29'  'light_match_m29'  'light_match_m28'  'mend_fuse_f28'),2,5
('mend_fuse_f29'  'light_match_m29'  'light_match_m28'  'mend_fuse_f28'  'mend_fuse_f28'),2,5
('light_match_m29'  'light_match_m28'  'mend_fuse_f28'  'mend_fuse_f28'  'light_match_m28'),2,5
('mend_fuse_f26'  'mend_fuse_f26'  'light_match_m26'  'light_match_m25'  'mend_fuse_f27'),1,5
('mend_fuse_f26'  'light_match_m26'  'light_match_m25'  'mend_fuse_f27'  'mend_fuse_f27'),1,5
('light_match_m26'  'light_match_m25'  'mend_fuse_f27'  'mend_fuse_f27'  'light_match_m25'),1,5
('light_match_m25'  'mend_fuse_f27'  'mend_fuse_f27'  'light_match_m25'  'light_match_m27'),1,5
('mend_fuse_f27'  'mend_fuse_f27'  'light_match_m25'  'light_match_m27'  'mend_fuse_f25'),1,5
('mend_fuse_f27'  'light_match_m25'  'light_match_m27'  'mend_fuse_f25'  'mend_fuse_f25'),1,5
('light_match_m25'  'light_match_m27'  'mend_fuse_f25'  'mend_fuse_f25'  'light_match_m27'),1,5
('light_match_m1'  'light_match_m6'),1,2
('mend_fuse_f1'  'light_match_m1'  'light_match_m6'),1,3
('light_match_m1'  'light_match_m6'  'mend_fuse_f6'),1,3
('mend_fuse_f1'  'mend_fuse_f1'  'light_match_m1'  'light_match_m6'),1,4
('mend_fuse_f1'  'light_match_m1'  'light_match_m6'  'mend_fuse_f6'),1,4
('light_match_m1'  'light_match_m6'  'mend_fuse_f6'  'mend_fuse_f6'),1,4
('light_match_m1'  'mend_fuse_f1'  'mend_fuse_f1'  'light_match_m1'  'light_match_m6'),1,5
('mend_fuse_f1'  'mend_fuse_f1'  'light_match_m1'  'light_match_m6'  'mend_fuse_f6'),1,5
('mend_fuse_f1'  'light_match_m1'  'light_match_m6'  'mend_fuse_f6'  'mend_fuse_f6'),1,5
('light_match_m1'  'light_match_m6'  'mend_fuse_f6'  'mend_fuse_f6'  'light_match_m6'),1,5
('light_match_m6'  'light_match_m1'),1,2
('light_match_m2'  'light_match_m5'  'mend_fuse_f5'),1,3
('light_match_m3'  'light_match_m6'  'mend_fuse_f6'),3,3
('mend_fuse_f6'  'light_match_m6'  'light_match_m1'),1,3
('light_match_m6'  'light_match_m1'  'mend_fuse_f1'),1,3
('mend_fuse_f2'  'light_match_m2'  'light_match_m5'  'mend_fuse_f5'),1,4
('light_match_m2'  'light_match_m5'  'mend_fuse_f5'  'mend_fuse_f5'),1,4
('mend_fuse_f3'  'light_match_m3'  'light_match_m6'  'mend_fuse_f6'),3,4
('light_match_m3'  'light_match_m6'  'mend_fuse_f6'  'mend_fuse_f6'),3,4
('mend_fuse_f6'  'mend_fuse_f6'  'light_match_m6'  'light_match_m1'),1,4
('mend_fuse_f6'  'light_match_m6'  'light_match_m1'  'mend_fuse_f1'),1,4
('light_match_m6'  'light_match_m1'  'mend_fuse_f1'  'mend_fuse_f1'),1,4
('mend_fuse_f2'  'mend_fuse_f2'  'light_match_m2'  'light_match_m5'  'mend_fuse_f5'),1,5
('mend_fuse_f2'  'light_match_m2'  'light_match_m5'  'mend_fuse_f5'  'mend_fuse_f5'),1,5
('light_match_m2'  'light_match_m5'  'mend_fuse_f5'  'mend_fuse_f5'  'light_match_m5'),1,5
('mend_fuse_f3'  'mend_fuse_f3'  'light_match_m3'  'light_match_m6'  'mend_fuse_f6'),3,5
('mend_fuse_f3'  'light_match_m3'  'light_match_m6'  'mend_fuse_f6'  'mend_fuse_f6'),3,5
('light_match_m3'  'light_match_m6'  'mend_fuse_f6'  'mend_fuse_f6'  'light_match_m6'),3,5
('light_match_m6'  'mend_fuse_f6'  'mend_fuse_f6'  'light_match_m6'  'light_match_m1'),1,5
('mend_fuse_f6'  'mend_fuse_f6'  'light_match_m6'  'light_match_m1'  'mend_fuse_f1'),1,5
('mend_fuse_f6'  'light_match_m6'  'light_match_m1'  'mend_fuse_f1'  'mend_fuse_f1'),1,5
('light_match_m6'  'light_match_m1'  'mend_fuse_f1'  'mend_fuse_f1'  'light_match_m1'),1,5
('light_match_m3'  'light_match_m7'),1,2
('light_match_m7'  'mend_fuse_f3'),1,2
('mend_fuse_f3'  'light_match_m7'),1,2
('light_match_m4'  'light_match_m5'  'mend_fuse_f7'),2,3
('mend_fuse_f7'  'light_match_m5'  'light_match_m3'),1,3
('mend_fuse_f6'  'light_match_m3'  'light_match_m7'),1,3
('light_match_m3'  'light_match_m7'  'mend_fuse_f3'),1,3
('light_match_m7'  'mend_fuse_f3'  'mend_fuse_f3'),1,3
('mend_fuse_f3'  'mend_fuse_f3'  'light_match_m7'),1,3
('mend_fuse_f3'  'light_match_m7'  'light_match_m6'),1,3
('mend_fuse_f4'  'light_match_m4'  'light_match_m5'  'mend_fuse_f7'),2,4
('light_match_m4'  'light_match_m5'  'mend_fuse_f7'  'mend_fuse_f7'),2,4
('mend_fuse_f7'  'mend_fuse_f7'  'light_match_m5'  'light_match_m3'),1,4
('mend_fuse_f7'  'light_match_m5'  'light_match_m3'  'mend_fuse_f6'),1,4
('mend_fuse_f6'  'mend_fuse_f6'  'light_match_m3'  'light_match_m7'),1,4
('mend_fuse_f6'  'light_match_m3'  'light_match_m7'  'mend_fuse_f3'),1,4
('light_match_m3'  'light_match_m7'  'mend_fuse_f3'  'mend_fuse_f3'),1,4
('light_match_m7'  'mend_fuse_f3'  'mend_fuse_f3'  'light_match_m7'),1,4
('mend_fuse_f3'  'mend_fuse_f3'  'light_match_m7'  'light_match_m6'),1,4
('mend_fuse_f3'  'light_match_m7'  'light_match_m6'  'mend_fuse_f5'),1,4
('mend_fuse_f4'  'mend_fuse_f4'  'light_match_m4'  'light_match_m5'  'mend_fuse_f7'),2,5
('mend_fuse_f4'  'light_match_m4'  'light_match_m5'  'mend_fuse_f7'  'mend_fuse_f7'),2,5
('light_match_m4'  'light_match_m5'  'mend_fuse_f7'  'mend_fuse_f7'  'light_match_m5'),2,5
('light_match_m5'  'mend_fuse_f7'  'mend_fuse_f7'  'light_match_m5'  'light_match_m3'),1,5
('mend_fuse_f7'  'mend_fuse_f7'  'light_match_m5'  'light_match_m3'  'mend_fuse_f6'),1,5
('mend_fuse_f7'  'light_match_m5'  'light_match_m3'  'mend_fuse_f6'  'mend_fuse_f6'),1,5
('light_match_m3'  'mend_fuse_f6'  'mend_fuse_f6'  'light_match_m3'  'light_match_m7'),1,5
('mend_fuse_f6'  'mend_fuse_f6'  'light_match_m3'  'light_match_m7'  'mend_fuse_f3'),1,5
('mend_fuse_f6'  'light_match_m3'  'light_match_m7'  'mend_fuse_f3'  'mend_fuse_f3'),1,5
('light_match_m3'  'light_match_m7'  'mend_fuse_f3'  'mend_fuse_f3'  'light_match_m7'),1,5
