macros,positive frequency,length
('light_match_m13'  'mend_fuse_f12'  'mend_fuse_f12'  'light_match_m13'  'light_match_m11'),8,5
('mend_fuse_f12'  'mend_fuse_f12'  'light_match_m13'  'light_match_m11'  'mend_fuse_f11'),8,5
('mend_fuse_f12'  'light_match_m13'  'light_match_m11'  'mend_fuse_f11'  'mend_fuse_f11'),8,5
('light_match_m15'  'light_match_m12'),7,2
('light_match_m11'  'light_match_m14'),6,2
('mend_fuse_f15'  'light_match_m15'  'light_match_m12'),1,3
('light_match_m15'  'light_match_m12'  'mend_fuse_f13'),7,3
('mend_fuse_f11'  'light_match_m11'  'light_match_m14'),6,3
('light_match_m11'  'light_match_m14'  'mend_fuse_f14'),6,3
('mend_fuse_f15'  'mend_fuse_f15'  'light_match_m15'  'light_match_m12'),1,4
('mend_fuse_f15'  'light_match_m15'  'light_match_m12'  'mend_fuse_f13'),1,4
('light_match_m15'  'light_match_m12'  'mend_fuse_f13'  'mend_fuse_f13'),7,4
('mend_fuse_f11'  'mend_fuse_f11'  'light_match_m11'  'light_match_m14'),6,4
('mend_fuse_f11'  'light_match_m11'  'light_match_m14'  'mend_fuse_f14'),6,4
('light_match_m11'  'light_match_m14'  'mend_fuse_f14'  'mend_fuse_f14'),6,4
('light_match_m15'  'mend_fuse_f15'  'mend_fuse_f15'  'light_match_m15'  'light_match_m12'),1,5
('mend_fuse_f15'  'mend_fuse_f15'  'light_match_m15'  'light_match_m12'  'mend_fuse_f13'),1,5
('mend_fuse_f15'  'light_match_m15'  'light_match_m12'  'mend_fuse_f13'  'mend_fuse_f13'),1,5
('light_match_m15'  'light_match_m12'  'mend_fuse_f13'  'mend_fuse_f13'  'light_match_m12'),7,5
('light_match_m11'  'mend_fuse_f11'  'mend_fuse_f11'  'light_match_m11'  'light_match_m14'),6,5
('mend_fuse_f11'  'mend_fuse_f11'  'light_match_m11'  'light_match_m14'  'mend_fuse_f14'),6,5
('mend_fuse_f11'  'light_match_m11'  'light_match_m14'  'mend_fuse_f14'  'mend_fuse_f14'),6,5
('light_match_m11'  'light_match_m14'  'mend_fuse_f14'  'mend_fuse_f14'  'light_match_m14'),6,5
('light_match_m13'  'light_match_m16'),6,2
('light_match_m12'  'light_match_m15'  'mend_fuse_f16'),4,3
('mend_fuse_f12'  'light_match_m13'  'light_match_m16'),2,3
('light_match_m13'  'light_match_m16'  'mend_fuse_f15'),5,3
('mend_fuse_f13'  'light_match_m12'  'light_match_m15'  'mend_fuse_f16'),4,4
('light_match_m12'  'light_match_m15'  'mend_fuse_f16'  'mend_fuse_f16'),4,4
('mend_fuse_f16'  'light_match_m15'  'light_match_m13'  'mend_fuse_f12'),2,4
('mend_fuse_f12'  'mend_fuse_f12'  'light_match_m13'  'light_match_m16'),2,4
('mend_fuse_f12'  'light_match_m13'  'light_match_m16'  'mend_fuse_f15'),2,4
('light_match_m13'  'light_match_m16'  'mend_fuse_f15'  'mend_fuse_f15'),5,4
('mend_fuse_f13'  'mend_fuse_f13'  'light_match_m12'  'light_match_m15'  'mend_fuse_f16'),4,5
('mend_fuse_f13'  'light_match_m12'  'light_match_m15'  'mend_fuse_f16'  'mend_fuse_f16'),4,5
('light_match_m12'  'light_match_m15'  'mend_fuse_f16'  'mend_fuse_f16'  'light_match_m15'),4,5
('mend_fuse_f16'  'mend_fuse_f16'  'light_match_m15'  'light_match_m13'  'mend_fuse_f12'),2,5
('mend_fuse_f16'  'light_match_m15'  'light_match_m13'  'mend_fuse_f12'  'mend_fuse_f12'),2,5
('light_match_m13'  'mend_fuse_f12'  'mend_fuse_f12'  'light_match_m13'  'light_match_m16'),2,5
('mend_fuse_f12'  'mend_fuse_f12'  'light_match_m13'  'light_match_m16'  'mend_fuse_f15'),2,5
('mend_fuse_f12'  'light_match_m13'  'light_match_m16'  'mend_fuse_f15'  'mend_fuse_f15'),2,5
('light_match_m13'  'light_match_m16'  'mend_fuse_f15'  'mend_fuse_f15'  'light_match_m16'),5,5
('mend_fuse_f16'  'light_match_m15'  'light_match_m12'),6,3
('mend_fuse_f16'  'mend_fuse_f16'  'light_match_m15'  'light_match_m12'),6,4
('mend_fuse_f16'  'light_match_m15'  'light_match_m12'  'mend_fuse_f13'),6,4
('light_match_m15'  'mend_fuse_f16'  'mend_fuse_f16'  'light_match_m15'  'light_match_m12'),6,5
('mend_fuse_f16'  'mend_fuse_f16'  'light_match_m15'  'light_match_m12'  'mend_fuse_f13'),6,5
('mend_fuse_f16'  'light_match_m15'  'light_match_m12'  'mend_fuse_f13'  'mend_fuse_f13'),6,5
('light_match_m15'  'mend_fuse_f13'),1,2
('mend_fuse_f13'  'light_match_m15'),1,2
('light_match_m13'  'mend_fuse_f17'),2,2
('mend_fuse_f17'  'light_match_m13'),2,2
('light_match_m17'  'light_match_m14'),3,2
('light_match_m15'  'mend_fuse_f13'  'mend_fuse_f13'),1,3
('mend_fuse_f13'  'mend_fuse_f13'  'light_match_m15'),1,3
('mend_fuse_f13'  'light_match_m15'  'light_match_m13'),1,3
('light_match_m15'  'light_match_m13'  'mend_fuse_f17'),1,3
('light_match_m13'  'mend_fuse_f17'  'mend_fuse_f17'),2,3
('mend_fuse_f17'  'mend_fuse_f17'  'light_match_m13'),2,3
('mend_fuse_f17'  'light_match_m13'  'light_match_m16'),1,3
('mend_fuse_f15'  'light_match_m16'  'light_match_m17'),1,3
('mend_fuse_f16'  'light_match_m17'  'light_match_m14'),1,3
('light_match_m17'  'light_match_m14'  'mend_fuse_f14'),3,3
('light_match_m15'  'mend_fuse_f13'  'mend_fuse_f13'  'light_match_m15'),1,4
('mend_fuse_f13'  'mend_fuse_f13'  'light_match_m15'  'light_match_m13'),1,4
('mend_fuse_f13'  'light_match_m15'  'light_match_m13'  'mend_fuse_f17'),1,4
('light_match_m15'  'light_match_m13'  'mend_fuse_f17'  'mend_fuse_f17'),1,4
('light_match_m13'  'mend_fuse_f17'  'mend_fuse_f17'  'light_match_m13'),2,4
('mend_fuse_f17'  'mend_fuse_f17'  'light_match_m13'  'light_match_m16'),1,4
('mend_fuse_f17'  'light_match_m13'  'light_match_m16'  'mend_fuse_f15'),1,4
('mend_fuse_f15'  'mend_fuse_f15'  'light_match_m16'  'light_match_m17'),1,4
('mend_fuse_f15'  'light_match_m16'  'light_match_m17'  'mend_fuse_f16'),1,4
('mend_fuse_f16'  'mend_fuse_f16'  'light_match_m17'  'light_match_m14'),1,4
('mend_fuse_f16'  'light_match_m17'  'light_match_m14'  'mend_fuse_f14'),1,4
('light_match_m17'  'light_match_m14'  'mend_fuse_f14'  'mend_fuse_f14'),3,4
('light_match_m15'  'mend_fuse_f13'  'mend_fuse_f13'  'light_match_m15'  'light_match_m13'),1,5
('mend_fuse_f13'  'mend_fuse_f13'  'light_match_m15'  'light_match_m13'  'mend_fuse_f17'),1,5
('mend_fuse_f13'  'light_match_m15'  'light_match_m13'  'mend_fuse_f17'  'mend_fuse_f17'),1,5
('light_match_m15'  'light_match_m13'  'mend_fuse_f17'  'mend_fuse_f17'  'light_match_m13'),1,5
('light_match_m13'  'mend_fuse_f17'  'mend_fuse_f17'  'light_match_m13'  'light_match_m16'),1,5
('mend_fuse_f17'  'mend_fuse_f17'  'light_match_m13'  'light_match_m16'  'mend_fuse_f15'),1,5
('mend_fuse_f17'  'light_match_m13'  'light_match_m16'  'mend_fuse_f15'  'mend_fuse_f15'),1,5
('light_match_m16'  'mend_fuse_f15'  'mend_fuse_f15'  'light_match_m16'  'light_match_m17'),1,5
('mend_fuse_f15'  'mend_fuse_f15'  'light_match_m16'  'light_match_m17'  'mend_fuse_f16'),1,5
('mend_fuse_f15'  'light_match_m16'  'light_match_m17'  'mend_fuse_f16'  'mend_fuse_f16'),1,5
('light_match_m17'  'mend_fuse_f16'  'mend_fuse_f16'  'light_match_m17'  'light_match_m14'),1,5
('mend_fuse_f16'  'mend_fuse_f16'  'light_match_m17'  'light_match_m14'  'mend_fuse_f14'),1,5
('mend_fuse_f16'  'light_match_m17'  'light_match_m14'  'mend_fuse_f14'  'mend_fuse_f14'),1,5
('light_match_m17'  'light_match_m14'  'mend_fuse_f14'  'mend_fuse_f14'  'light_match_m14'),3,5
('light_match_m17'  'mend_fuse_f13'),1,2
('mend_fuse_f13'  'light_match_m17'),1,2
('light_match_m13'  'mend_fuse_f16'),1,2
('mend_fuse_f16'  'light_match_m13'),1,2
('mend_fuse_f15'  'light_match_m15'  'light_match_m17'),1,3
('light_match_m15'  'light_match_m17'  'mend_fuse_f13'),1,3
('light_match_m17'  'mend_fuse_f13'  'mend_fuse_f13'),1,3
('mend_fuse_f13'  'mend_fuse_f13'  'light_match_m17'),1,3
('mend_fuse_f13'  'light_match_m17'  'light_match_m14'),1,3
('light_match_m14'  'light_match_m13'  'mend_fuse_f16'),1,3
('light_match_m13'  'mend_fuse_f16'  'mend_fuse_f16'),1,3
('mend_fuse_f16'  'mend_fuse_f16'  'light_match_m13'),1,3
('mend_fuse_f16'  'light_match_m13'  'light_match_m16'),1,3
('light_match_m13'  'light_match_m16'  'mend_fuse_f17'),1,3
('mend_fuse_f15'  'mend_fuse_f15'  'light_match_m15'  'light_match_m17'),1,4
('mend_fuse_f15'  'light_match_m15'  'light_match_m17'  'mend_fuse_f13'),1,4
('light_match_m15'  'light_match_m17'  'mend_fuse_f13'  'mend_fuse_f13'),1,4
('light_match_m17'  'mend_fuse_f13'  'mend_fuse_f13'  'light_match_m17'),1,4
('mend_fuse_f13'  'mend_fuse_f13'  'light_match_m17'  'light_match_m14'),1,4
('mend_fuse_f13'  'light_match_m17'  'light_match_m14'  'mend_fuse_f14'),1,4
('mend_fuse_f14'  'light_match_m14'  'light_match_m13'  'mend_fuse_f16'),1,4
('light_match_m14'  'light_match_m13'  'mend_fuse_f16'  'mend_fuse_f16'),1,4
('light_match_m13'  'mend_fuse_f16'  'mend_fuse_f16'  'light_match_m13'),1,4
('mend_fuse_f16'  'mend_fuse_f16'  'light_match_m13'  'light_match_m16'),1,4
('mend_fuse_f16'  'light_match_m13'  'light_match_m16'  'mend_fuse_f17'),1,4
('light_match_m13'  'light_match_m16'  'mend_fuse_f17'  'mend_fuse_f17'),1,4
('light_match_m15'  'mend_fuse_f15'  'mend_fuse_f15'  'light_match_m15'  'light_match_m17'),1,5
('mend_fuse_f15'  'mend_fuse_f15'  'light_match_m15'  'light_match_m17'  'mend_fuse_f13'),1,5
('mend_fuse_f15'  'light_match_m15'  'light_match_m17'  'mend_fuse_f13'  'mend_fuse_f13'),1,5
('light_match_m15'  'light_match_m17'  'mend_fuse_f13'  'mend_fuse_f13'  'light_match_m17'),1,5
('light_match_m17'  'mend_fuse_f13'  'mend_fuse_f13'  'light_match_m17'  'light_match_m14'),1,5
('mend_fuse_f13'  'mend_fuse_f13'  'light_match_m17'  'light_match_m14'  'mend_fuse_f14'),1,5
('mend_fuse_f13'  'light_match_m17'  'light_match_m14'  'mend_fuse_f14'  'mend_fuse_f14'),1,5
('mend_fuse_f14'  'mend_fuse_f14'  'light_match_m14'  'light_match_m13'  'mend_fuse_f16'),1,5
('mend_fuse_f14'  'light_match_m14'  'light_match_m13'  'mend_fuse_f16'  'mend_fuse_f16'),1,5
('light_match_m14'  'light_match_m13'  'mend_fuse_f16'  'mend_fuse_f16'  'light_match_m13'),1,5
('light_match_m13'  'mend_fuse_f16'  'mend_fuse_f16'  'light_match_m13'  'light_match_m16'),1,5
('mend_fuse_f16'  'mend_fuse_f16'  'light_match_m13'  'light_match_m16'  'mend_fuse_f17'),1,5
('mend_fuse_f16'  'light_match_m13'  'light_match_m16'  'mend_fuse_f17'  'mend_fuse_f17'),1,5
('light_match_m13'  'light_match_m16'  'mend_fuse_f17'  'mend_fuse_f17'  'light_match_m16'),1,5
('light_match_m15'  'mend_fuse_f19'),1,2
('mend_fuse_f19'  'light_match_m15'),1,2
('light_match_m15'  'light_match_m19'),1,2
('light_match_m19'  'mend_fuse_f18'),1,2
('mend_fuse_f18'  'light_match_m19'),1,2
('light_match_m17'  'mend_fuse_f15'),1,2
('mend_fuse_f15'  'light_match_m17'),1,2
('light_match_m15'  'mend_fuse_f19'  'mend_fuse_f19'),1,3
('mend_fuse_f19'  'mend_fuse_f19'  'light_match_m15'),1,3
('mend_fuse_f19'  'light_match_m15'  'light_match_m19'),1,3
('light_match_m15'  'light_match_m19'  'mend_fuse_f18'),1,3
('light_match_m19'  'mend_fuse_f18'  'mend_fuse_f18'),1,3
('mend_fuse_f18'  'mend_fuse_f18'  'light_match_m19'),1,3
('mend_fuse_f18'  'light_match_m19'  'light_match_m16'),1,3
('light_match_m19'  'light_match_m16'  'mend_fuse_f16'),5,3
('light_match_m16'  'light_match_m17'  'mend_fuse_f15'),1,3
('light_match_m17'  'mend_fuse_f15'  'mend_fuse_f15'),1,3
('mend_fuse_f15'  'mend_fuse_f15'  'light_match_m17'),1,3
('mend_fuse_f15'  'light_match_m17'  'light_match_m18'),1,3
('light_match_m15'  'mend_fuse_f19'  'mend_fuse_f19'  'light_match_m15'),1,4
('mend_fuse_f19'  'mend_fuse_f19'  'light_match_m15'  'light_match_m19'),1,4
('mend_fuse_f19'  'light_match_m15'  'light_match_m19'  'mend_fuse_f18'),1,4
('light_match_m15'  'light_match_m19'  'mend_fuse_f18'  'mend_fuse_f18'),1,4
('light_match_m19'  'mend_fuse_f18'  'mend_fuse_f18'  'light_match_m19'),1,4
('mend_fuse_f18'  'mend_fuse_f18'  'light_match_m19'  'light_match_m16'),1,4
('mend_fuse_f18'  'light_match_m19'  'light_match_m16'  'mend_fuse_f16'),1,4
('light_match_m19'  'light_match_m16'  'mend_fuse_f16'  'mend_fuse_f16'),5,4
('mend_fuse_f16'  'light_match_m16'  'light_match_m17'  'mend_fuse_f15'),1,4
('light_match_m16'  'light_match_m17'  'mend_fuse_f15'  'mend_fuse_f15'),1,4
('light_match_m17'  'mend_fuse_f15'  'mend_fuse_f15'  'light_match_m17'),1,4
('mend_fuse_f15'  'mend_fuse_f15'  'light_match_m17'  'light_match_m18'),1,4
('mend_fuse_f15'  'light_match_m17'  'light_match_m18'  'mend_fuse_f17'),1,4
('light_match_m15'  'mend_fuse_f19'  'mend_fuse_f19'  'light_match_m15'  'light_match_m19'),1,5
('mend_fuse_f19'  'mend_fuse_f19'  'light_match_m15'  'light_match_m19'  'mend_fuse_f18'),1,5
('mend_fuse_f19'  'light_match_m15'  'light_match_m19'  'mend_fuse_f18'  'mend_fuse_f18'),1,5
('light_match_m15'  'light_match_m19'  'mend_fuse_f18'  'mend_fuse_f18'  'light_match_m19'),1,5
('light_match_m19'  'mend_fuse_f18'  'mend_fuse_f18'  'light_match_m19'  'light_match_m16'),1,5
('mend_fuse_f18'  'mend_fuse_f18'  'light_match_m19'  'light_match_m16'  'mend_fuse_f16'),1,5
('mend_fuse_f18'  'light_match_m19'  'light_match_m16'  'mend_fuse_f16'  'mend_fuse_f16'),1,5
('light_match_m19'  'light_match_m16'  'mend_fuse_f16'  'mend_fuse_f16'  'light_match_m16'),5,5
('mend_fuse_f16'  'mend_fuse_f16'  'light_match_m16'  'light_match_m17'  'mend_fuse_f15'),1,5
('mend_fuse_f16'  'light_match_m16'  'light_match_m17'  'mend_fuse_f15'  'mend_fuse_f15'),1,5
('light_match_m16'  'light_match_m17'  'mend_fuse_f15'  'mend_fuse_f15'  'light_match_m17'),1,5
('light_match_m17'  'mend_fuse_f15'  'mend_fuse_f15'  'light_match_m17'  'light_match_m18'),1,5
('mend_fuse_f15'  'mend_fuse_f15'  'light_match_m17'  'light_match_m18'  'mend_fuse_f17'),1,5
('mend_fuse_f15'  'light_match_m17'  'light_match_m18'  'mend_fuse_f17'  'mend_fuse_f17'),1,5
('light_match_m15'  'light_match_m18'),7,2
('light_match_m18'  'mend_fuse_f15'),1,2
('mend_fuse_f15'  'light_match_m18'),1,2
('mend_fuse_f16'  'light_match_m16'  'light_match_m15'),1,3
('mend_fuse_f17'  'light_match_m15'  'light_match_m18'),1,3
('light_match_m15'  'light_match_m18'  'mend_fuse_f15'),1,3
('light_match_m18'  'mend_fuse_f15'  'mend_fuse_f15'),1,3
('mend_fuse_f15'  'mend_fuse_f15'  'light_match_m18'),1,3
('mend_fuse_f19'  'light_match_m19'  'light_match_m16'  'mend_fuse_f16'),4,4
('mend_fuse_f16'  'mend_fuse_f16'  'light_match_m16'  'light_match_m15'),1,4
('mend_fuse_f16'  'light_match_m16'  'light_match_m15'  'mend_fuse_f17'),1,4
('mend_fuse_f17'  'mend_fuse_f17'  'light_match_m15'  'light_match_m18'),1,4
('mend_fuse_f17'  'light_match_m15'  'light_match_m18'  'mend_fuse_f15'),1,4
('light_match_m15'  'light_match_m18'  'mend_fuse_f15'  'mend_fuse_f15'),1,4
('light_match_m18'  'mend_fuse_f15'  'mend_fuse_f15'  'light_match_m18'),1,4
('mend_fuse_f19'  'mend_fuse_f19'  'light_match_m19'  'light_match_m16'  'mend_fuse_f16'),4,5
('mend_fuse_f19'  'light_match_m19'  'light_match_m16'  'mend_fuse_f16'  'mend_fuse_f16'),4,5
('light_match_m16'  'mend_fuse_f16'  'mend_fuse_f16'  'light_match_m16'  'light_match_m15'),1,5
('mend_fuse_f16'  'mend_fuse_f16'  'light_match_m16'  'light_match_m15'  'mend_fuse_f17'),1,5
('mend_fuse_f16'  'light_match_m16'  'light_match_m15'  'mend_fuse_f17'  'mend_fuse_f17'),1,5
('light_match_m15'  'mend_fuse_f17'  'mend_fuse_f17'  'light_match_m15'  'light_match_m18'),1,5
('mend_fuse_f17'  'mend_fuse_f17'  'light_match_m15'  'light_match_m18'  'mend_fuse_f15'),1,5
('mend_fuse_f17'  'light_match_m15'  'light_match_m18'  'mend_fuse_f15'  'mend_fuse_f15'),1,5
('light_match_m15'  'light_match_m18'  'mend_fuse_f15'  'mend_fuse_f15'  'light_match_m18'),1,5
('mend_fuse_f17'  'light_match_m16'  'light_match_m18'),2,3
('light_match_m16'  'light_match_m18'  'mend_fuse_f16'),2,3
('mend_fuse_f16'  'light_match_m18'  'light_match_m20'),2,3
('mend_fuse_f17'  'mend_fuse_f17'  'light_match_m16'  'light_match_m18'),2,4
('mend_fuse_f17'  'light_match_m16'  'light_match_m18'  'mend_fuse_f16'),2,4
('light_match_m16'  'light_match_m18'  'mend_fuse_f16'  'mend_fuse_f16'),2,4
('mend_fuse_f16'  'mend_fuse_f16'  'light_match_m18'  'light_match_m20'),2,4
('mend_fuse_f16'  'light_match_m18'  'light_match_m20'  'mend_fuse_f20'),2,4
('light_match_m16'  'mend_fuse_f17'  'mend_fuse_f17'  'light_match_m16'  'light_match_m18'),2,5
('mend_fuse_f17'  'mend_fuse_f17'  'light_match_m16'  'light_match_m18'  'mend_fuse_f16'),2,5
('mend_fuse_f17'  'light_match_m16'  'light_match_m18'  'mend_fuse_f16'  'mend_fuse_f16'),2,5
('light_match_m16'  'light_match_m18'  'mend_fuse_f16'  'mend_fuse_f16'  'light_match_m18'),2,5
('light_match_m18'  'mend_fuse_f16'  'mend_fuse_f16'  'light_match_m18'  'light_match_m20'),2,5
('mend_fuse_f16'  'mend_fuse_f16'  'light_match_m18'  'light_match_m20'  'mend_fuse_f20'),2,5
('mend_fuse_f16'  'light_match_m18'  'light_match_m20'  'mend_fuse_f20'  'mend_fuse_f20'),2,5
('light_match_m16'  'light_match_m20'),7,2
('mend_fuse_f16'  'light_match_m16'  'light_match_m20'),2,3
('light_match_m16'  'light_match_m20'  'mend_fuse_f20'),7,3
('light_match_m20'  'light_match_m18'  'mend_fuse_f17'),5,3
('mend_fuse_f16'  'mend_fuse_f16'  'light_match_m16'  'light_match_m20'),2,4
('mend_fuse_f16'  'light_match_m16'  'light_match_m20'  'mend_fuse_f20'),2,4
('light_match_m16'  'light_match_m20'  'mend_fuse_f20'  'mend_fuse_f20'),7,4
('mend_fuse_f20'  'light_match_m20'  'light_match_m18'  'mend_fuse_f17'),5,4
('light_match_m20'  'light_match_m18'  'mend_fuse_f17'  'mend_fuse_f17'),5,4
('light_match_m16'  'mend_fuse_f16'  'mend_fuse_f16'  'light_match_m16'  'light_match_m20'),2,5
('mend_fuse_f16'  'mend_fuse_f16'  'light_match_m16'  'light_match_m20'  'mend_fuse_f20'),2,5
('mend_fuse_f16'  'light_match_m16'  'light_match_m20'  'mend_fuse_f20'  'mend_fuse_f20'),2,5
('light_match_m16'  'light_match_m20'  'mend_fuse_f20'  'mend_fuse_f20'  'light_match_m20'),7,5
('mend_fuse_f20'  'mend_fuse_f20'  'light_match_m20'  'light_match_m18'  'mend_fuse_f17'),5,5
('mend_fuse_f20'  'light_match_m20'  'light_match_m18'  'mend_fuse_f17'  'mend_fuse_f17'),5,5
('light_match_m20'  'light_match_m18'  'mend_fuse_f17'  'mend_fuse_f17'  'light_match_m18'),5,5
('light_match_m21'  'light_match_m18'),4,2
('mend_fuse_f21'  'light_match_m21'  'light_match_m18'),4,3
('light_match_m21'  'light_match_m18'  'mend_fuse_f17'),2,3
('mend_fuse_f21'  'mend_fuse_f21'  'light_match_m21'  'light_match_m18'),4,4
('mend_fuse_f21'  'light_match_m21'  'light_match_m18'  'mend_fuse_f17'),2,4
('light_match_m21'  'light_match_m18'  'mend_fuse_f17'  'mend_fuse_f17'),2,4
('light_match_m21'  'mend_fuse_f21'  'mend_fuse_f21'  'light_match_m21'  'light_match_m18'),4,5
('mend_fuse_f21'  'mend_fuse_f21'  'light_match_m21'  'light_match_m18'  'mend_fuse_f17'),2,5
('mend_fuse_f21'  'light_match_m21'  'light_match_m18'  'mend_fuse_f17'  'mend_fuse_f17'),2,5
('light_match_m21'  'light_match_m18'  'mend_fuse_f17'  'mend_fuse_f17'  'light_match_m18'),2,5
('light_match_m19'  'light_match_m17'  'mend_fuse_f18'),15,3
('mend_fuse_f19'  'light_match_m19'  'light_match_m17'  'mend_fuse_f18'),15,4
('light_match_m19'  'light_match_m17'  'mend_fuse_f18'  'mend_fuse_f18'),15,4
('mend_fuse_f19'  'mend_fuse_f19'  'light_match_m19'  'light_match_m17'  'mend_fuse_f18'),15,5
('mend_fuse_f19'  'light_match_m19'  'light_match_m17'  'mend_fuse_f18'  'mend_fuse_f18'),15,5
('light_match_m19'  'light_match_m17'  'mend_fuse_f18'  'mend_fuse_f18'  'light_match_m17'),15,5
('light_match_m22'  'light_match_m23'  'mend_fuse_f23'),5,3
('mend_fuse_f22'  'light_match_m22'  'light_match_m23'  'mend_fuse_f23'),5,4
('light_match_m22'  'light_match_m23'  'mend_fuse_f23'  'mend_fuse_f23'),5,4
('mend_fuse_f22'  'mend_fuse_f22'  'light_match_m22'  'light_match_m23'  'mend_fuse_f23'),5,5
('mend_fuse_f22'  'light_match_m22'  'light_match_m23'  'mend_fuse_f23'  'mend_fuse_f23'),5,5
('light_match_m22'  'light_match_m23'  'mend_fuse_f23'  'mend_fuse_f23'  'light_match_m23'),5,5
('light_match_m19'  'light_match_m22'),7,2
('mend_fuse_f19'  'light_match_m19'  'light_match_m22'),7,3
('light_match_m19'  'light_match_m22'  'mend_fuse_f22'),7,3
('mend_fuse_f19'  'mend_fuse_f19'  'light_match_m19'  'light_match_m22'),7,4
('mend_fuse_f19'  'light_match_m19'  'light_match_m22'  'mend_fuse_f22'),7,4
('light_match_m19'  'light_match_m22'  'mend_fuse_f22'  'mend_fuse_f22'),7,4
('light_match_m19'  'mend_fuse_f19'  'mend_fuse_f19'  'light_match_m19'  'light_match_m22'),7,5
('mend_fuse_f19'  'mend_fuse_f19'  'light_match_m19'  'light_match_m22'  'mend_fuse_f22'),7,5
('mend_fuse_f19'  'light_match_m19'  'light_match_m22'  'mend_fuse_f22'  'mend_fuse_f22'),7,5
('light_match_m19'  'light_match_m22'  'mend_fuse_f22'  'mend_fuse_f22'  'light_match_m22'),7,5
('light_match_m24'  'light_match_m20'),2,2
('light_match_m20'  'light_match_m22'),16,2
('mend_fuse_f23'  'light_match_m24'  'light_match_m20'),2,3
('light_match_m24'  'light_match_m20'  'mend_fuse_f20'),2,3
('mend_fuse_f20'  'light_match_m20'  'light_match_m22'),16,3
('light_match_m20'  'light_match_m22'  'mend_fuse_f22'),16,3
('mend_fuse_f23'  'mend_fuse_f23'  'light_match_m24'  'light_match_m20'),2,4
('mend_fuse_f23'  'light_match_m24'  'light_match_m20'  'mend_fuse_f20'),2,4
('light_match_m24'  'light_match_m20'  'mend_fuse_f20'  'mend_fuse_f20'),2,4
('mend_fuse_f20'  'mend_fuse_f20'  'light_match_m20'  'light_match_m22'),16,4
('mend_fuse_f20'  'light_match_m20'  'light_match_m22'  'mend_fuse_f22'),16,4
('light_match_m20'  'light_match_m22'  'mend_fuse_f22'  'mend_fuse_f22'),16,4
('light_match_m24'  'mend_fuse_f23'  'mend_fuse_f23'  'light_match_m24'  'light_match_m20'),2,5
('mend_fuse_f23'  'mend_fuse_f23'  'light_match_m24'  'light_match_m20'  'mend_fuse_f20'),2,5
('mend_fuse_f23'  'light_match_m24'  'light_match_m20'  'mend_fuse_f20'  'mend_fuse_f20'),2,5
('light_match_m24'  'light_match_m20'  'mend_fuse_f20'  'mend_fuse_f20'  'light_match_m20'),2,5
('light_match_m20'  'mend_fuse_f20'  'mend_fuse_f20'  'light_match_m20'  'light_match_m22'),16,5
('mend_fuse_f20'  'mend_fuse_f20'  'light_match_m20'  'light_match_m22'  'mend_fuse_f22'),16,5
('mend_fuse_f20'  'light_match_m20'  'light_match_m22'  'mend_fuse_f22'  'mend_fuse_f22'),16,5
('light_match_m20'  'light_match_m22'  'mend_fuse_f22'  'mend_fuse_f22'  'light_match_m22'),16,5
('light_match_m24'  'light_match_m22'),3,2
('mend_fuse_f23'  'light_match_m24'  'light_match_m22'),3,3
('light_match_m24'  'light_match_m22'  'mend_fuse_f22'),3,3
('light_match_m23'  'light_match_m25'  'mend_fuse_f25'),3,3
('mend_fuse_f23'  'mend_fuse_f23'  'light_match_m24'  'light_match_m22'),3,4
('mend_fuse_f23'  'light_match_m24'  'light_match_m22'  'mend_fuse_f22'),3,4
('light_match_m24'  'light_match_m22'  'mend_fuse_f22'  'mend_fuse_f22'),3,4
('mend_fuse_f24'  'light_match_m23'  'light_match_m25'  'mend_fuse_f25'),1,4
('light_match_m23'  'light_match_m25'  'mend_fuse_f25'  'mend_fuse_f25'),3,4
('light_match_m24'  'mend_fuse_f23'  'mend_fuse_f23'  'light_match_m24'  'light_match_m22'),3,5
('mend_fuse_f23'  'mend_fuse_f23'  'light_match_m24'  'light_match_m22'  'mend_fuse_f22'),3,5
('mend_fuse_f23'  'light_match_m24'  'light_match_m22'  'mend_fuse_f22'  'mend_fuse_f22'),3,5
('light_match_m24'  'light_match_m22'  'mend_fuse_f22'  'mend_fuse_f22'  'light_match_m22'),3,5
('mend_fuse_f24'  'mend_fuse_f24'  'light_match_m23'  'light_match_m25'  'mend_fuse_f25'),1,5
('mend_fuse_f24'  'light_match_m23'  'light_match_m25'  'mend_fuse_f25'  'mend_fuse_f25'),1,5
('light_match_m23'  'light_match_m25'  'mend_fuse_f25'  'mend_fuse_f25'  'light_match_m25'),3,5
('light_match_m25'  'light_match_m23'  'mend_fuse_f24'),14,3
('mend_fuse_f25'  'light_match_m25'  'light_match_m23'  'mend_fuse_f24'),14,4
('light_match_m25'  'light_match_m23'  'mend_fuse_f24'  'mend_fuse_f24'),14,4
('mend_fuse_f25'  'mend_fuse_f25'  'light_match_m25'  'light_match_m23'  'mend_fuse_f24'),14,5
('mend_fuse_f25'  'light_match_m25'  'light_match_m23'  'mend_fuse_f24'  'mend_fuse_f24'),14,5
('light_match_m25'  'light_match_m23'  'mend_fuse_f24'  'mend_fuse_f24'  'light_match_m23'),14,5
('light_match_m26'  'light_match_m22'),4,2
('light_match_m24'  'light_match_m25'),11,2
('light_match_m23'  'mend_fuse_f26'),1,2
