macros,positive frequency,length
('load_at_depot_r1_b1'  'move_r1_p5'),5,2
('move_r1_p5'  'make_treatment_r1_b1_p5'),11,2
('make_treatment_r1_b1_p5'  'make_treatment_r1_b1_p5'),14,2
('make_treatment_r1_b1_p5'  'load_r1_b1_p5'),22,2
('load_r1_b1_p5'  'load_r1_b1_p5'),19,2
('load_r1_b1_p5'  'move_r1_p1'),2,2
('move_r1_p1'  'make_treatment_r1_b1_p5'),2,2
('make_treatment_r1_b1_p5'  'make_treatment_r1_b1_p1'),3,2
('load_r1_b1_p1'  'move_r0_p5'),5,2
('make_treatment_r0_b0_p5'  'make_treatment_r1_b1_p1'),5,2
('make_treatment_r1_b1_p1'  'make_treatment_r0_b0_p5'),6,2
('load_at_depot_r0_b0'  'load_at_depot_r1_b1'  'move_r1_p5'),5,3
('load_at_depot_r1_b1'  'move_r1_p5'  'move_r1_p5'),5,3
('move_r1_p5'  'move_r1_p5'  'make_treatment_r1_b1_p5'),7,3
('move_r1_p5'  'make_treatment_r1_b1_p5'  'make_treatment_r1_b1_p5'),4,3
('make_treatment_r1_b1_p5'  'make_treatment_r1_b1_p5'  'load_r1_b1_p5'),14,3
('make_treatment_r1_b1_p5'  'load_r1_b1_p5'  'load_r1_b1_p5'),17,3
('load_r1_b1_p5'  'load_r1_b1_p5'  'move_r1_p1'),1,3
('load_r1_b1_p5'  'move_r1_p1'  'move_r1_p1'),2,3
('move_r1_p1'  'move_r1_p1'  'make_treatment_r1_b1_p5'),2,3
('move_r1_p1'  'make_treatment_r1_b1_p5'  'make_treatment_r1_b1_p1'),2,3
('make_treatment_r1_b1_p5'  'make_treatment_r1_b1_p1'  'make_treatment_r1_b1_p1'),1,3
('load_r1_b1_p1'  'load_r1_b1_p1'  'move_r0_p5'),5,3
('load_r1_b1_p1'  'move_r0_p5'  'move_r0_p5'),3,3
('move_r0_p5'  'make_treatment_r0_b0_p5'  'make_treatment_r1_b1_p1'),3,3
('make_treatment_r0_b0_p5'  'make_treatment_r1_b1_p1'  'make_treatment_r0_b0_p5'),4,3
('make_treatment_r1_b1_p1'  'make_treatment_r0_b0_p5'  'load_r0_b0_p5'),3,3
('load_at_depot_r0_b0'  'load_at_depot_r1_b1'  'move_r1_p5'  'move_r1_p5'),5,4
('load_at_depot_r1_b1'  'move_r1_p5'  'move_r1_p5'  'make_treatment_r1_b1_p5'),2,4
('move_r1_p5'  'move_r1_p5'  'make_treatment_r1_b1_p5'  'make_treatment_r1_b1_p5'),3,4
('move_r1_p5'  'make_treatment_r1_b1_p5'  'make_treatment_r1_b1_p5'  'load_r1_b1_p5'),4,4
('make_treatment_r1_b1_p5'  'make_treatment_r1_b1_p5'  'load_r1_b1_p5'  'load_r1_b1_p5'),10,4
('make_treatment_r1_b1_p5'  'load_r1_b1_p5'  'load_r1_b1_p5'  'move_r1_p1'),1,4
('load_r1_b1_p5'  'load_r1_b1_p5'  'move_r1_p1'  'move_r1_p1'),1,4
('load_r1_b1_p5'  'move_r1_p1'  'move_r1_p1'  'make_treatment_r1_b1_p5'),2,4
('move_r1_p1'  'move_r1_p1'  'make_treatment_r1_b1_p5'  'make_treatment_r1_b1_p1'),2,4
('move_r1_p1'  'make_treatment_r1_b1_p5'  'make_treatment_r1_b1_p1'  'make_treatment_r1_b1_p1'),1,4
('make_treatment_r1_b1_p5'  'make_treatment_r1_b1_p1'  'make_treatment_r1_b1_p1'  'load_r1_b1_p1'),1,4
('make_treatment_r1_b1_p1'  'load_r1_b1_p1'  'load_r1_b1_p1'  'move_r0_p5'),5,4
('load_r1_b1_p1'  'load_r1_b1_p1'  'move_r0_p5'  'move_r0_p5'),3,4
('load_r1_b1_p1'  'move_r0_p5'  'move_r0_p5'  'make_treatment_r0_b0_p5'),3,4
('move_r0_p5'  'move_r0_p5'  'make_treatment_r0_b0_p5'  'make_treatment_r1_b1_p1'),3,4
('move_r0_p5'  'make_treatment_r0_b0_p5'  'make_treatment_r1_b1_p1'  'make_treatment_r0_b0_p5'),3,4
('make_treatment_r0_b0_p5'  'make_treatment_r1_b1_p1'  'make_treatment_r0_b0_p5'  'load_r0_b0_p5'),3,4
('make_treatment_r1_b1_p1'  'make_treatment_r0_b0_p5'  'load_r0_b0_p5'  'load_r0_b0_p5'),3,4
('load_at_depot_r0_b0'  'load_at_depot_r1_b1'  'move_r1_p5'  'move_r1_p5'  'make_treatment_r1_b1_p5'),2,5
('load_at_depot_r1_b1'  'move_r1_p5'  'move_r1_p5'  'make_treatment_r1_b1_p5'  'make_treatment_r1_b1_p5'),2,5
('move_r1_p5'  'move_r1_p5'  'make_treatment_r1_b1_p5'  'make_treatment_r1_b1_p5'  'load_r1_b1_p5'),3,5
('move_r1_p5'  'make_treatment_r1_b1_p5'  'make_treatment_r1_b1_p5'  'load_r1_b1_p5'  'load_r1_b1_p5'),4,5
('make_treatment_r1_b1_p5'  'make_treatment_r1_b1_p5'  'load_r1_b1_p5'  'load_r1_b1_p5'  'move_r1_p1'),1,5
('make_treatment_r1_b1_p5'  'load_r1_b1_p5'  'load_r1_b1_p5'  'move_r1_p1'  'move_r1_p1'),1,5
('load_r1_b1_p5'  'load_r1_b1_p5'  'move_r1_p1'  'move_r1_p1'  'make_treatment_r1_b1_p5'),1,5
('load_r1_b1_p5'  'move_r1_p1'  'move_r1_p1'  'make_treatment_r1_b1_p5'  'make_treatment_r1_b1_p1'),2,5
('move_r1_p1'  'move_r1_p1'  'make_treatment_r1_b1_p5'  'make_treatment_r1_b1_p1'  'make_treatment_r1_b1_p1'),1,5
('move_r1_p1'  'make_treatment_r1_b1_p5'  'make_treatment_r1_b1_p1'  'make_treatment_r1_b1_p1'  'load_r1_b1_p1'),1,5
('make_treatment_r1_b1_p5'  'make_treatment_r1_b1_p1'  'make_treatment_r1_b1_p1'  'load_r1_b1_p1'  'load_r1_b1_p1'),1,5
('make_treatment_r1_b1_p1'  'make_treatment_r1_b1_p1'  'load_r1_b1_p1'  'load_r1_b1_p1'  'move_r0_p5'),5,5
('make_treatment_r1_b1_p1'  'load_r1_b1_p1'  'load_r1_b1_p1'  'move_r0_p5'  'move_r0_p5'),3,5
('load_r1_b1_p1'  'load_r1_b1_p1'  'move_r0_p5'  'move_r0_p5'  'make_treatment_r0_b0_p5'),3,5
('load_r1_b1_p1'  'move_r0_p5'  'move_r0_p5'  'make_treatment_r0_b0_p5'  'make_treatment_r1_b1_p1'),3,5
('move_r0_p5'  'move_r0_p5'  'make_treatment_r0_b0_p5'  'make_treatment_r1_b1_p1'  'make_treatment_r0_b0_p5'),3,5
('move_r0_p5'  'make_treatment_r0_b0_p5'  'make_treatment_r1_b1_p1'  'make_treatment_r0_b0_p5'  'load_r0_b0_p5'),2,5
('make_treatment_r0_b0_p5'  'make_treatment_r1_b1_p1'  'make_treatment_r0_b0_p5'  'load_r0_b0_p5'  'load_r0_b0_p5'),3,5
('make_treatment_r1_b1_p1'  'make_treatment_r0_b0_p5'  'load_r0_b0_p5'  'load_r0_b0_p5'  'move_r0_p1'),1,5
('move_r0_p5'  'move_r1_p5'),2,2
('move_r1_p5'  'move_r0_p5'),2,2
('make_treatment_r1_b1_p1'  'make_treatment_r1_b1_p5'),1,2
('load_r1_b1_p5'  'make_treatment_r1_b1_p5'),10,2
('make_treatment_r1_b1_p5'  'make_treatment_r0_b0_p5'),1,2
('load_r1_b1_p1'  'move_r0_p5'  'move_r1_p5'),1,3
('move_r0_p5'  'move_r1_p5'  'move_r0_p5'),1,3
('move_r1_p5'  'move_r0_p5'  'move_r1_p5'),1,3
('move_r0_p5'  'move_r1_p5'  'make_treatment_r1_b1_p5'),1,3
('move_r1_p5'  'make_treatment_r1_b1_p5'  'make_treatment_r1_b1_p1'),1,3
('make_treatment_r1_b1_p5'  'make_treatment_r1_b1_p1'  'make_treatment_r1_b1_p5'),1,3
('make_treatment_r1_b1_p1'  'make_treatment_r1_b1_p5'  'load_r1_b1_p5'),1,3
('load_r1_b1_p5'  'load_r1_b1_p5'  'make_treatment_r1_b1_p5'),9,3
('load_r1_b1_p5'  'make_treatment_r1_b1_p5'  'make_treatment_r0_b0_p5'),1,3
('make_treatment_r1_b1_p5'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p5'),1,3
('load_r1_b1_p1'  'load_r1_b1_p1'  'move_r0_p5'  'move_r1_p5'),1,4
('load_r1_b1_p1'  'move_r0_p5'  'move_r1_p5'  'move_r0_p5'),1,4
('move_r0_p5'  'move_r1_p5'  'move_r0_p5'  'move_r1_p5'),1,4
('move_r1_p5'  'move_r0_p5'  'move_r1_p5'  'make_treatment_r1_b1_p5'),1,4
('move_r0_p5'  'move_r1_p5'  'make_treatment_r1_b1_p5'  'make_treatment_r1_b1_p1'),1,4
('move_r1_p5'  'make_treatment_r1_b1_p5'  'make_treatment_r1_b1_p1'  'make_treatment_r1_b1_p5'),1,4
('make_treatment_r1_b1_p5'  'make_treatment_r1_b1_p1'  'make_treatment_r1_b1_p5'  'load_r1_b1_p5'),1,4
('make_treatment_r1_b1_p1'  'make_treatment_r1_b1_p5'  'load_r1_b1_p5'  'load_r1_b1_p5'),1,4
('make_treatment_r1_b1_p5'  'load_r1_b1_p5'  'load_r1_b1_p5'  'make_treatment_r1_b1_p5'),9,4
('load_r1_b1_p5'  'load_r1_b1_p5'  'make_treatment_r1_b1_p5'  'make_treatment_r0_b0_p5'),1,4
('load_r1_b1_p5'  'make_treatment_r1_b1_p5'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p5'),1,4
('make_treatment_r1_b1_p5'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p5'  'load_r0_b0_p5'),1,4
('make_treatment_r1_b1_p1'  'load_r1_b1_p1'  'load_r1_b1_p1'  'move_r0_p5'  'move_r1_p5'),1,5
('load_r1_b1_p1'  'load_r1_b1_p1'  'move_r0_p5'  'move_r1_p5'  'move_r0_p5'),1,5
('load_r1_b1_p1'  'move_r0_p5'  'move_r1_p5'  'move_r0_p5'  'move_r1_p5'),1,5
('move_r0_p5'  'move_r1_p5'  'move_r0_p5'  'move_r1_p5'  'make_treatment_r1_b1_p5'),1,5
('move_r1_p5'  'move_r0_p5'  'move_r1_p5'  'make_treatment_r1_b1_p5'  'make_treatment_r1_b1_p1'),1,5
('move_r0_p5'  'move_r1_p5'  'make_treatment_r1_b1_p5'  'make_treatment_r1_b1_p1'  'make_treatment_r1_b1_p5'),1,5
('move_r1_p5'  'make_treatment_r1_b1_p5'  'make_treatment_r1_b1_p1'  'make_treatment_r1_b1_p5'  'load_r1_b1_p5'),1,5
('make_treatment_r1_b1_p5'  'make_treatment_r1_b1_p1'  'make_treatment_r1_b1_p5'  'load_r1_b1_p5'  'load_r1_b1_p5'),1,5
('make_treatment_r1_b1_p1'  'make_treatment_r1_b1_p5'  'load_r1_b1_p5'  'load_r1_b1_p5'  'make_treatment_r1_b1_p5'),1,5
('make_treatment_r1_b1_p5'  'load_r1_b1_p5'  'load_r1_b1_p5'  'make_treatment_r1_b1_p5'  'make_treatment_r0_b0_p5'),1,5
('load_r1_b1_p5'  'load_r1_b1_p5'  'make_treatment_r1_b1_p5'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p5'),1,5
('load_r1_b1_p5'  'make_treatment_r1_b1_p5'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p5'  'load_r0_b0_p5'),1,5
('make_treatment_r1_b1_p5'  'make_treatment_r0_b0_p5'  'make_treatment_r0_b0_p5'  'load_r0_b0_p5'  'load_r0_b0_p5'),1,5
('load_r0_b1_p3'  'move_r0_p2'),2,2
('make_treatment_r0_b1_p2'  'make_treatment_r0_b1_p3'),3,2
('make_treatment_r0_b1_p3'  'make_treatment_r0_b1_p2'),3,2
('move_r0_p3'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p2'),6,3
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p3'),6,3
('make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p3'  'load_r0_b0_p3'),6,3
('load_r0_b1_p3'  'load_r0_b1_p3'  'move_r0_p2'),2,3
('load_r0_b1_p3'  'move_r0_p2'  'move_r0_p2'),2,3
('move_r0_p2'  'make_treatment_r0_b1_p2'  'make_treatment_r0_b1_p3'),2,3
('make_treatment_r0_b1_p2'  'make_treatment_r0_b1_p3'  'make_treatment_r0_b1_p2'),2,3
('make_treatment_r0_b1_p3'  'make_treatment_r0_b1_p2'  'load_r0_b1_p2'),2,3
('load_r0_b0_p2'  'move_r0_p3'  'move_r0_p3'  'make_treatment_r0_b0_p3'),6,4
('move_r0_p3'  'move_r0_p3'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p2'),6,4
('move_r0_p3'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p3'),6,4
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p3'  'load_r0_b0_p3'),6,4
('make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'load_r0_b0_p3'),6,4
('make_treatment_r0_b1_p3'  'load_r0_b1_p3'  'load_r0_b1_p3'  'move_r0_p2'),2,4
('load_r0_b1_p3'  'load_r0_b1_p3'  'move_r0_p2'  'move_r0_p2'),2,4
('load_r0_b1_p3'  'move_r0_p2'  'move_r0_p2'  'make_treatment_r0_b1_p2'),2,4
('move_r0_p2'  'move_r0_p2'  'make_treatment_r0_b1_p2'  'make_treatment_r0_b1_p3'),2,4
('move_r0_p2'  'make_treatment_r0_b1_p2'  'make_treatment_r0_b1_p3'  'make_treatment_r0_b1_p2'),2,4
('make_treatment_r0_b1_p2'  'make_treatment_r0_b1_p3'  'make_treatment_r0_b1_p2'  'load_r0_b1_p2'),2,4
('make_treatment_r0_b1_p3'  'make_treatment_r0_b1_p2'  'load_r0_b1_p2'  'load_r0_b1_p2'),2,4
('load_r0_b0_p2'  'load_r0_b0_p2'  'move_r0_p3'  'move_r0_p3'  'make_treatment_r0_b0_p3'),6,5
('load_r0_b0_p2'  'move_r0_p3'  'move_r0_p3'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p2'),6,5
('move_r0_p3'  'move_r0_p3'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p3'),6,5
('move_r0_p3'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p3'  'load_r0_b0_p3'),6,5
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'load_r0_b0_p3'),6,5
('make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'load_r0_b0_p3'  'make_treatment_r0_b0_p3'),2,5
('make_treatment_r0_b1_p3'  'make_treatment_r0_b1_p3'  'load_r0_b1_p3'  'load_r0_b1_p3'  'move_r0_p2'),2,5
('make_treatment_r0_b1_p3'  'load_r0_b1_p3'  'load_r0_b1_p3'  'move_r0_p2'  'move_r0_p2'),2,5
('load_r0_b1_p3'  'load_r0_b1_p3'  'move_r0_p2'  'move_r0_p2'  'make_treatment_r0_b1_p2'),2,5
('load_r0_b1_p3'  'move_r0_p2'  'move_r0_p2'  'make_treatment_r0_b1_p2'  'make_treatment_r0_b1_p3'),2,5
('move_r0_p2'  'move_r0_p2'  'make_treatment_r0_b1_p2'  'make_treatment_r0_b1_p3'  'make_treatment_r0_b1_p2'),2,5
('move_r0_p2'  'make_treatment_r0_b1_p2'  'make_treatment_r0_b1_p3'  'make_treatment_r0_b1_p2'  'load_r0_b1_p2'),2,5
('make_treatment_r0_b1_p2'  'make_treatment_r0_b1_p3'  'make_treatment_r0_b1_p2'  'load_r0_b1_p2'  'load_r0_b1_p2'),2,5
('make_treatment_r0_b1_p3'  'make_treatment_r0_b1_p2'  'load_r0_b1_p2'  'load_r0_b1_p2'  'make_treatment_r0_b1_p2'),2,5
('make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p3'  'load_r0_b0_p3'  'load_r0_b0_p3'  'move_r0_p2'),2,5
('load_at_depot_r1_b1'  'move_r1_p2'),2,2
('load_r1_b1_p2'  'move_r0_p3'),3,2
('move_r0_p3'  'move_r1_p3'),1,2
('make_treatment_r1_b1_p3'  'make_treatment_r1_b1_p2'),5,2
('make_treatment_r1_b1_p2'  'make_treatment_r1_b1_p3'),5,2
('load_at_depot_r0_b0'  'load_at_depot_r1_b1'  'move_r1_p2'),1,3
('load_at_depot_r1_b1'  'move_r1_p2'  'move_r1_p2'),1,3
('load_r1_b1_p2'  'load_r1_b1_p2'  'move_r0_p3'),3,3
('load_r1_b1_p2'  'move_r0_p3'  'move_r0_p3'),3,3
('move_r0_p3'  'move_r0_p3'  'move_r1_p3'),1,3
('move_r0_p3'  'move_r1_p3'  'move_r1_p3'),1,3
('move_r1_p3'  'make_treatment_r1_b1_p3'  'make_treatment_r1_b1_p2'),2,3
('make_treatment_r1_b1_p3'  'make_treatment_r1_b1_p2'  'make_treatment_r1_b1_p3'),2,3
('make_treatment_r1_b1_p2'  'make_treatment_r1_b1_p3'  'load_r1_b1_p3'),2,3
('load_at_depot_r0_b0'  'load_at_depot_r1_b1'  'move_r1_p2'  'move_r1_p2'),1,4
('load_at_depot_r1_b1'  'move_r1_p2'  'move_r1_p2'  'make_treatment_r1_b1_p2'),1,4
('move_r1_p2'  'move_r1_p2'  'make_treatment_r1_b1_p2'  'make_treatment_r1_b1_p2'),2,4
('make_treatment_r1_b1_p2'  'load_r1_b1_p2'  'load_r1_b1_p2'  'move_r0_p3'),2,4
('load_r1_b1_p2'  'load_r1_b1_p2'  'move_r0_p3'  'move_r0_p3'),3,4
('load_r1_b1_p2'  'move_r0_p3'  'move_r0_p3'  'move_r1_p3'),1,4
('move_r0_p3'  'move_r0_p3'  'move_r1_p3'  'move_r1_p3'),1,4
('move_r0_p3'  'move_r1_p3'  'move_r1_p3'  'make_treatment_r1_b1_p3'),1,4
('move_r1_p3'  'move_r1_p3'  'make_treatment_r1_b1_p3'  'make_treatment_r1_b1_p2'),2,4
('move_r1_p3'  'make_treatment_r1_b1_p3'  'make_treatment_r1_b1_p2'  'make_treatment_r1_b1_p3'),2,4
('make_treatment_r1_b1_p3'  'make_treatment_r1_b1_p2'  'make_treatment_r1_b1_p3'  'load_r1_b1_p3'),2,4
('make_treatment_r1_b1_p2'  'make_treatment_r1_b1_p3'  'load_r1_b1_p3'  'load_r1_b1_p3'),2,4
('load_at_depot_r0_b0'  'load_at_depot_r1_b1'  'move_r1_p2'  'move_r1_p2'  'make_treatment_r1_b1_p2'),1,5
('load_at_depot_r1_b1'  'move_r1_p2'  'move_r1_p2'  'make_treatment_r1_b1_p2'  'make_treatment_r1_b1_p2'),1,5
('move_r1_p2'  'move_r1_p2'  'make_treatment_r1_b1_p2'  'make_treatment_r1_b1_p2'  'load_r1_b1_p2'),2,5
('make_treatment_r1_b1_p2'  'make_treatment_r1_b1_p2'  'load_r1_b1_p2'  'load_r1_b1_p2'  'move_r0_p3'),1,5
('make_treatment_r1_b1_p2'  'load_r1_b1_p2'  'load_r1_b1_p2'  'move_r0_p3'  'move_r0_p3'),2,5
('load_r1_b1_p2'  'load_r1_b1_p2'  'move_r0_p3'  'move_r0_p3'  'move_r1_p3'),1,5
('load_r1_b1_p2'  'move_r0_p3'  'move_r0_p3'  'move_r1_p3'  'move_r1_p3'),1,5
('move_r0_p3'  'move_r0_p3'  'move_r1_p3'  'move_r1_p3'  'make_treatment_r1_b1_p3'),1,5
('move_r0_p3'  'move_r1_p3'  'move_r1_p3'  'make_treatment_r1_b1_p3'  'make_treatment_r1_b1_p2'),1,5
('move_r1_p3'  'move_r1_p3'  'make_treatment_r1_b1_p3'  'make_treatment_r1_b1_p2'  'make_treatment_r1_b1_p3'),2,5
('move_r1_p3'  'make_treatment_r1_b1_p3'  'make_treatment_r1_b1_p2'  'make_treatment_r1_b1_p3'  'load_r1_b1_p3'),2,5
('make_treatment_r1_b1_p3'  'make_treatment_r1_b1_p2'  'make_treatment_r1_b1_p3'  'load_r1_b1_p3'  'load_r1_b1_p3'),2,5
('make_treatment_r1_b1_p2'  'make_treatment_r1_b1_p3'  'load_r1_b1_p3'  'load_r1_b1_p3'  'make_treatment_r1_b1_p3'),2,5
('make_treatment_r0_b0_p2'  'make_treatment_r1_b1_p2'),3,2
('load_r1_b1_p2'  'move_r1_p3'),1,2
('move_r0_p2'  'make_treatment_r0_b0_p2'  'move_r1_p2'),1,3
('make_treatment_r0_b0_p2'  'move_r1_p2'  'move_r1_p2'),3,3
('move_r1_p2'  'move_r1_p2'  'make_treatment_r0_b0_p2'),1,3
('move_r1_p2'  'make_treatment_r0_b0_p2'  'load_r0_b0_p2'),1,3
('load_r0_b0_p2'  'make_treatment_r0_b0_p2'  'make_treatment_r1_b1_p2'),3,3
('make_treatment_r0_b0_p2'  'make_treatment_r1_b1_p2'  'make_treatment_r1_b1_p2'),3,3
('load_r1_b1_p2'  'load_r1_b1_p2'  'move_r1_p3'),1,3
('load_r1_b1_p2'  'move_r1_p3'  'move_r1_p3'),1,3
('load_r1_b1_p3'  'make_treatment_r1_b1_p3'  'move_r0_p3'),1,3
('move_r0_p2'  'move_r0_p2'  'make_treatment_r0_b0_p2'  'move_r1_p2'),1,4
('move_r0_p2'  'make_treatment_r0_b0_p2'  'move_r1_p2'  'move_r1_p2'),1,4
('make_treatment_r0_b0_p2'  'move_r1_p2'  'move_r1_p2'  'make_treatment_r0_b0_p2'),1,4
('move_r1_p2'  'move_r1_p2'  'make_treatment_r0_b0_p2'  'load_r0_b0_p2'),1,4
('move_r1_p2'  'make_treatment_r0_b0_p2'  'load_r0_b0_p2'  'load_r0_b0_p2'),1,4
('load_r0_b0_p2'  'load_r0_b0_p2'  'make_treatment_r0_b0_p2'  'make_treatment_r1_b1_p2'),3,4
('load_r0_b0_p2'  'make_treatment_r0_b0_p2'  'make_treatment_r1_b1_p2'  'make_treatment_r1_b1_p2'),3,4
('make_treatment_r0_b0_p2'  'make_treatment_r1_b1_p2'  'make_treatment_r1_b1_p2'  'load_r1_b1_p2'),3,4
('make_treatment_r1_b1_p2'  'load_r1_b1_p2'  'load_r1_b1_p2'  'move_r1_p3'),1,4
('load_r1_b1_p2'  'load_r1_b1_p2'  'move_r1_p3'  'move_r1_p3'),1,4
('load_r1_b1_p2'  'move_r1_p3'  'move_r1_p3'  'make_treatment_r1_b1_p3'),1,4
('load_r1_b1_p3'  'load_r1_b1_p3'  'make_treatment_r1_b1_p3'  'move_r0_p3'),1,4
('load_r1_b1_p3'  'make_treatment_r1_b1_p3'  'move_r0_p3'  'move_r0_p3'),1,4
('make_treatment_r1_b1_p3'  'move_r0_p3'  'move_r0_p3'  'make_treatment_r0_b0_p3'),1,4
('load_at_depot_r1_b1'  'move_r0_p2'  'move_r0_p2'  'make_treatment_r0_b0_p2'  'move_r1_p2'),1,5
('move_r0_p2'  'move_r0_p2'  'make_treatment_r0_b0_p2'  'move_r1_p2'  'move_r1_p2'),1,5
('move_r0_p2'  'make_treatment_r0_b0_p2'  'move_r1_p2'  'move_r1_p2'  'make_treatment_r0_b0_p2'),1,5
('make_treatment_r0_b0_p2'  'move_r1_p2'  'move_r1_p2'  'make_treatment_r0_b0_p2'  'load_r0_b0_p2'),1,5
('move_r1_p2'  'move_r1_p2'  'make_treatment_r0_b0_p2'  'load_r0_b0_p2'  'load_r0_b0_p2'),1,5
('move_r1_p2'  'make_treatment_r0_b0_p2'  'load_r0_b0_p2'  'load_r0_b0_p2'  'make_treatment_r0_b0_p2'),1,5
('make_treatment_r0_b0_p2'  'load_r0_b0_p2'  'load_r0_b0_p2'  'make_treatment_r0_b0_p2'  'make_treatment_r1_b1_p2'),3,5
('load_r0_b0_p2'  'load_r0_b0_p2'  'make_treatment_r0_b0_p2'  'make_treatment_r1_b1_p2'  'make_treatment_r1_b1_p2'),3,5
('load_r0_b0_p2'  'make_treatment_r0_b0_p2'  'make_treatment_r1_b1_p2'  'make_treatment_r1_b1_p2'  'load_r1_b1_p2'),3,5
('make_treatment_r0_b0_p2'  'make_treatment_r1_b1_p2'  'make_treatment_r1_b1_p2'  'load_r1_b1_p2'  'load_r1_b1_p2'),3,5
('make_treatment_r1_b1_p2'  'make_treatment_r1_b1_p2'  'load_r1_b1_p2'  'load_r1_b1_p2'  'move_r1_p3'),1,5
('make_treatment_r1_b1_p2'  'load_r1_b1_p2'  'load_r1_b1_p2'  'move_r1_p3'  'move_r1_p3'),1,5
('load_r1_b1_p2'  'load_r1_b1_p2'  'move_r1_p3'  'move_r1_p3'  'make_treatment_r1_b1_p3'),1,5
('load_r1_b1_p2'  'move_r1_p3'  'move_r1_p3'  'make_treatment_r1_b1_p3'  'make_treatment_r1_b1_p2'),1,5
('make_treatment_r1_b1_p3'  'load_r1_b1_p3'  'load_r1_b1_p3'  'make_treatment_r1_b1_p3'  'move_r0_p3'),1,5
('load_r1_b1_p3'  'load_r1_b1_p3'  'make_treatment_r1_b1_p3'  'move_r0_p3'  'move_r0_p3'),1,5
('load_r1_b1_p3'  'make_treatment_r1_b1_p3'  'move_r0_p3'  'move_r0_p3'  'make_treatment_r0_b0_p3'),1,5
('make_treatment_r1_b1_p3'  'move_r0_p3'  'move_r0_p3'  'make_treatment_r0_b0_p3'  'make_treatment_r0_b0_p3'),1,5
('move_r0_p4'  'make_treatment_r0_b0_p2'),1,2
('load_r0_b1_p4'  'move_r0_p2'),3,2
('make_treatment_r0_b1_p2'  'make_treatment_r0_b1_p4'),5,2
('make_treatment_r0_b1_p4'  'make_treatment_r0_b1_p2'),5,2
('move_r0_p4'  'move_r0_p4'  'make_treatment_r0_b0_p2'),1,3
('move_r0_p4'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p4'),1,3
('make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p4'),1,3
('move_r0_DEPOT'  'make_treatment_r0_b0_p4'  'move_r0_DEPOT'),1,3
('make_treatment_r0_b0_p4'  'move_r0_DEPOT'  'unload_at_depot_r0'),1,3
('load_r0_b1_p4'  'load_r0_b1_p4'  'move_r0_p2'),3,3
('load_r0_b1_p4'  'move_r0_p2'  'move_r0_p2'),3,3
('move_r0_p2'  'make_treatment_r0_b1_p2'  'make_treatment_r0_b1_p4'),3,3
('make_treatment_r0_b1_p2'  'make_treatment_r0_b1_p4'  'make_treatment_r0_b1_p2'),3,3
('make_treatment_r0_b1_p4'  'make_treatment_r0_b1_p2'  'load_r0_b1_p2'),3,3
('load_r0_b0_p2'  'move_r0_p4'  'move_r0_p4'  'make_treatment_r0_b0_p2'),1,4
('move_r0_p4'  'move_r0_p4'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p4'),1,4
('move_r0_p4'  'make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p4'),1,4
('make_treatment_r0_b0_p2'  'make_treatment_r0_b0_p4'  'make_treatment_r0_b0_p4'  'load_r0_b0_p4'),1,4
('load_r0_b0_p4'  'load_r0_b0_p4'  'move_r0_DEPOT'  'make_treatment_r0_b0_p4'),1,4
('load_r0_b0_p4'  'move_r0_DEPOT'  'make_treatment_r0_b0_p4'  'move_r0_DEPOT'),1,4
('move_r0_DEPOT'  'make_treatment_r0_b0_p4'  'move_r0_DEPOT'  'unload_at_depot_r0'),1,4
('make_treatment_r0_b0_p4'  'move_r0_DEPOT'  'unload_at_depot_r0'  'load_at_depot_r0_b1'),1,4
('make_treatment_r0_b1_p4'  'load_r0_b1_p4'  'load_r0_b1_p4'  'move_r0_p2'),3,4
