macros,positive frequency,length
('light_match_m16'  'mend_fuse_f16'  'mend_fuse_f16'  'light_match_m16'  'light_match_m19'),2,5
('mend_fuse_f16'  'mend_fuse_f16'  'light_match_m16'  'light_match_m19'  'mend_fuse_f19'),2,5
('mend_fuse_f16'  'light_match_m16'  'light_match_m19'  'mend_fuse_f19'  'mend_fuse_f19'),2,5
('light_match_m16'  'light_match_m19'  'mend_fuse_f19'  'mend_fuse_f19'  'light_match_m19'),2,5
('light_match_m18'  'mend_fuse_f18'  'mend_fuse_f18'  'light_match_m18'  'light_match_m15'),5,5
('mend_fuse_f18'  'mend_fuse_f18'  'light_match_m18'  'light_match_m15'  'mend_fuse_f15'),5,5
('mend_fuse_f18'  'light_match_m18'  'light_match_m15'  'mend_fuse_f15'  'mend_fuse_f15'),5,5
('light_match_m18'  'light_match_m15'  'mend_fuse_f15'  'mend_fuse_f15'  'light_match_m15'),6,5
('light_match_m18'  'light_match_m20'),5,2
('mend_fuse_f18'  'light_match_m18'  'light_match_m20'),5,3
('light_match_m18'  'light_match_m20'  'mend_fuse_f20'),5,3
('mend_fuse_f18'  'mend_fuse_f18'  'light_match_m18'  'light_match_m20'),5,4
('mend_fuse_f18'  'light_match_m18'  'light_match_m20'  'mend_fuse_f20'),5,4
('light_match_m18'  'light_match_m20'  'mend_fuse_f20'  'mend_fuse_f20'),5,4
('light_match_m18'  'mend_fuse_f18'  'mend_fuse_f18'  'light_match_m18'  'light_match_m20'),5,5
('mend_fuse_f18'  'mend_fuse_f18'  'light_match_m18'  'light_match_m20'  'mend_fuse_f20'),5,5
('mend_fuse_f18'  'light_match_m18'  'light_match_m20'  'mend_fuse_f20'  'mend_fuse_f20'),5,5
('light_match_m18'  'light_match_m20'  'mend_fuse_f20'  'mend_fuse_f20'  'light_match_m20'),5,5
('light_match_m18'  'light_match_m21'),8,2
('light_match_m22'  'mend_fuse_f20'),1,2
('mend_fuse_f20'  'light_match_m22'),1,2
('mend_fuse_f18'  'light_match_m18'  'light_match_m21'),8,3
('light_match_m18'  'light_match_m21'  'mend_fuse_f21'),8,3
('mend_fuse_f21'  'light_match_m21'  'light_match_m22'),10,3
('light_match_m21'  'light_match_m22'  'mend_fuse_f20'),1,3
('light_match_m22'  'mend_fuse_f20'  'mend_fuse_f20'),1,3
('mend_fuse_f20'  'mend_fuse_f20'  'light_match_m22'),1,3
('mend_fuse_f20'  'light_match_m22'  'light_match_m20'),1,3
('mend_fuse_f18'  'mend_fuse_f18'  'light_match_m18'  'light_match_m21'),8,4
('mend_fuse_f18'  'light_match_m18'  'light_match_m21'  'mend_fuse_f21'),8,4
('light_match_m18'  'light_match_m21'  'mend_fuse_f21'  'mend_fuse_f21'),8,4
('mend_fuse_f21'  'mend_fuse_f21'  'light_match_m21'  'light_match_m22'),10,4
('mend_fuse_f21'  'light_match_m21'  'light_match_m22'  'mend_fuse_f20'),1,4
('light_match_m21'  'light_match_m22'  'mend_fuse_f20'  'mend_fuse_f20'),1,4
('light_match_m22'  'mend_fuse_f20'  'mend_fuse_f20'  'light_match_m22'),1,4
('mend_fuse_f20'  'mend_fuse_f20'  'light_match_m22'  'light_match_m20'),1,4
('mend_fuse_f20'  'light_match_m22'  'light_match_m20'  'mend_fuse_f22'),1,4
('light_match_m18'  'mend_fuse_f18'  'mend_fuse_f18'  'light_match_m18'  'light_match_m21'),8,5
('mend_fuse_f18'  'mend_fuse_f18'  'light_match_m18'  'light_match_m21'  'mend_fuse_f21'),8,5
('mend_fuse_f18'  'light_match_m18'  'light_match_m21'  'mend_fuse_f21'  'mend_fuse_f21'),8,5
('light_match_m18'  'light_match_m21'  'mend_fuse_f21'  'mend_fuse_f21'  'light_match_m21'),8,5
('light_match_m21'  'mend_fuse_f21'  'mend_fuse_f21'  'light_match_m21'  'light_match_m22'),10,5
('mend_fuse_f21'  'mend_fuse_f21'  'light_match_m21'  'light_match_m22'  'mend_fuse_f20'),1,5
('mend_fuse_f21'  'light_match_m21'  'light_match_m22'  'mend_fuse_f20'  'mend_fuse_f20'),1,5
('light_match_m21'  'light_match_m22'  'mend_fuse_f20'  'mend_fuse_f20'  'light_match_m22'),1,5
('light_match_m22'  'mend_fuse_f20'  'mend_fuse_f20'  'light_match_m22'  'light_match_m20'),1,5
('mend_fuse_f20'  'mend_fuse_f20'  'light_match_m22'  'light_match_m20'  'mend_fuse_f22'),1,5
('mend_fuse_f20'  'light_match_m22'  'light_match_m20'  'mend_fuse_f22'  'mend_fuse_f22'),1,5
('light_match_m23'  'mend_fuse_f19'),1,2
('mend_fuse_f19'  'light_match_m23'),1,2
('light_match_m23'  'light_match_m19'),2,2
('light_match_m19'  'mend_fuse_f23'),1,2
('mend_fuse_f23'  'light_match_m19'),1,2
('light_match_m21'  'light_match_m22'  'mend_fuse_f22'),8,3
('light_match_m20'  'light_match_m23'  'mend_fuse_f19'),1,3
('light_match_m23'  'mend_fuse_f19'  'mend_fuse_f19'),1,3
('mend_fuse_f19'  'mend_fuse_f19'  'light_match_m23'),1,3
('mend_fuse_f19'  'light_match_m23'  'light_match_m19'),1,3
('light_match_m23'  'light_match_m19'  'mend_fuse_f23'),1,3
('light_match_m19'  'mend_fuse_f23'  'mend_fuse_f23'),1,3
('mend_fuse_f23'  'mend_fuse_f23'  'light_match_m19'),1,3
('mend_fuse_f21'  'light_match_m21'  'light_match_m22'  'mend_fuse_f22'),8,4
('light_match_m21'  'light_match_m22'  'mend_fuse_f22'  'mend_fuse_f22'),8,4
('mend_fuse_f20'  'light_match_m20'  'light_match_m23'  'mend_fuse_f19'),1,4
('light_match_m20'  'light_match_m23'  'mend_fuse_f19'  'mend_fuse_f19'),1,4
('light_match_m23'  'mend_fuse_f19'  'mend_fuse_f19'  'light_match_m23'),1,4
('mend_fuse_f19'  'mend_fuse_f19'  'light_match_m23'  'light_match_m19'),1,4
('mend_fuse_f19'  'light_match_m23'  'light_match_m19'  'mend_fuse_f23'),1,4
('light_match_m23'  'light_match_m19'  'mend_fuse_f23'  'mend_fuse_f23'),1,4
('light_match_m19'  'mend_fuse_f23'  'mend_fuse_f23'  'light_match_m19'),1,4
('mend_fuse_f21'  'mend_fuse_f21'  'light_match_m21'  'light_match_m22'  'mend_fuse_f22'),8,5
('mend_fuse_f21'  'light_match_m21'  'light_match_m22'  'mend_fuse_f22'  'mend_fuse_f22'),8,5
('light_match_m21'  'light_match_m22'  'mend_fuse_f22'  'mend_fuse_f22'  'light_match_m22'),8,5
('mend_fuse_f20'  'mend_fuse_f20'  'light_match_m20'  'light_match_m23'  'mend_fuse_f19'),1,5
('mend_fuse_f20'  'light_match_m20'  'light_match_m23'  'mend_fuse_f19'  'mend_fuse_f19'),1,5
('light_match_m20'  'light_match_m23'  'mend_fuse_f19'  'mend_fuse_f19'  'light_match_m23'),1,5
('light_match_m23'  'mend_fuse_f19'  'mend_fuse_f19'  'light_match_m23'  'light_match_m19'),1,5
('mend_fuse_f19'  'mend_fuse_f19'  'light_match_m23'  'light_match_m19'  'mend_fuse_f23'),1,5
('mend_fuse_f19'  'light_match_m23'  'light_match_m19'  'mend_fuse_f23'  'mend_fuse_f23'),1,5
('light_match_m23'  'light_match_m19'  'mend_fuse_f23'  'mend_fuse_f23'  'light_match_m19'),1,5
('light_match_m19'  'light_match_m23'),5,2
('mend_fuse_f19'  'light_match_m19'  'light_match_m23'),4,3
('light_match_m19'  'light_match_m23'  'mend_fuse_f23'),2,3
('mend_fuse_f19'  'mend_fuse_f19'  'light_match_m19'  'light_match_m23'),4,4
('mend_fuse_f19'  'light_match_m19'  'light_match_m23'  'mend_fuse_f23'),2,4
('light_match_m19'  'light_match_m23'  'mend_fuse_f23'  'mend_fuse_f23'),2,4
('light_match_m19'  'mend_fuse_f19'  'mend_fuse_f19'  'light_match_m19'  'light_match_m23'),4,5
('mend_fuse_f19'  'mend_fuse_f19'  'light_match_m19'  'light_match_m23'  'mend_fuse_f23'),2,5
('mend_fuse_f19'  'light_match_m19'  'light_match_m23'  'mend_fuse_f23'  'mend_fuse_f23'),2,5
('light_match_m19'  'light_match_m23'  'mend_fuse_f23'  'mend_fuse_f23'  'light_match_m23'),2,5
('light_match_m21'  'light_match_m25'),3,2
('mend_fuse_f21'  'light_match_m21'  'light_match_m25'),3,3
('light_match_m21'  'light_match_m25'  'mend_fuse_f23'),3,3
('mend_fuse_f21'  'mend_fuse_f21'  'light_match_m21'  'light_match_m25'),3,4
('mend_fuse_f21'  'light_match_m21'  'light_match_m25'  'mend_fuse_f23'),3,4
('light_match_m21'  'light_match_m25'  'mend_fuse_f23'  'mend_fuse_f23'),3,4
('light_match_m21'  'mend_fuse_f21'  'mend_fuse_f21'  'light_match_m21'  'light_match_m25'),3,5
('mend_fuse_f21'  'mend_fuse_f21'  'light_match_m21'  'light_match_m25'  'mend_fuse_f23'),3,5
('mend_fuse_f21'  'light_match_m21'  'light_match_m25'  'mend_fuse_f23'  'mend_fuse_f23'),3,5
('light_match_m21'  'light_match_m25'  'mend_fuse_f23'  'mend_fuse_f23'  'light_match_m25'),3,5
('light_match_m21'  'light_match_m24'),6,2
('light_match_m25'  'light_match_m22'),3,2
('mend_fuse_f21'  'light_match_m21'  'light_match_m24'),6,3
('light_match_m21'  'light_match_m24'  'mend_fuse_f24'),5,3
('mend_fuse_f23'  'light_match_m25'  'light_match_m22'),2,3
('light_match_m25'  'light_match_m22'  'mend_fuse_f22'),3,3
('mend_fuse_f21'  'mend_fuse_f21'  'light_match_m21'  'light_match_m24'),6,4
('mend_fuse_f21'  'light_match_m21'  'light_match_m24'  'mend_fuse_f24'),5,4
('light_match_m21'  'light_match_m24'  'mend_fuse_f24'  'mend_fuse_f24'),5,4
('mend_fuse_f23'  'mend_fuse_f23'  'light_match_m25'  'light_match_m22'),2,4
('mend_fuse_f23'  'light_match_m25'  'light_match_m22'  'mend_fuse_f22'),2,4
('light_match_m25'  'light_match_m22'  'mend_fuse_f22'  'mend_fuse_f22'),3,4
('light_match_m21'  'mend_fuse_f21'  'mend_fuse_f21'  'light_match_m21'  'light_match_m24'),6,5
('mend_fuse_f21'  'mend_fuse_f21'  'light_match_m21'  'light_match_m24'  'mend_fuse_f24'),5,5
('mend_fuse_f21'  'light_match_m21'  'light_match_m24'  'mend_fuse_f24'  'mend_fuse_f24'),5,5
('light_match_m21'  'light_match_m24'  'mend_fuse_f24'  'mend_fuse_f24'  'light_match_m24'),5,5
('light_match_m25'  'mend_fuse_f23'  'mend_fuse_f23'  'light_match_m25'  'light_match_m22'),2,5
('mend_fuse_f23'  'mend_fuse_f23'  'light_match_m25'  'light_match_m22'  'mend_fuse_f22'),2,5
('mend_fuse_f23'  'light_match_m25'  'light_match_m22'  'mend_fuse_f22'  'mend_fuse_f22'),2,5
('light_match_m25'  'light_match_m22'  'mend_fuse_f22'  'mend_fuse_f22'  'light_match_m22'),3,5
('light_match_m22'  'light_match_m24'),5,2
('mend_fuse_f22'  'light_match_m22'  'light_match_m24'),5,3
('light_match_m22'  'light_match_m24'  'mend_fuse_f24'),5,3
('light_match_m23'  'light_match_m26'  'mend_fuse_f26'),2,3
('mend_fuse_f22'  'mend_fuse_f22'  'light_match_m22'  'light_match_m24'),5,4
('mend_fuse_f22'  'light_match_m22'  'light_match_m24'  'mend_fuse_f24'),5,4
('light_match_m22'  'light_match_m24'  'mend_fuse_f24'  'mend_fuse_f24'),5,4
('mend_fuse_f25'  'light_match_m23'  'light_match_m26'  'mend_fuse_f26'),2,4
('light_match_m23'  'light_match_m26'  'mend_fuse_f26'  'mend_fuse_f26'),2,4
('light_match_m22'  'mend_fuse_f22'  'mend_fuse_f22'  'light_match_m22'  'light_match_m24'),5,5
('mend_fuse_f22'  'mend_fuse_f22'  'light_match_m22'  'light_match_m24'  'mend_fuse_f24'),5,5
('mend_fuse_f22'  'light_match_m22'  'light_match_m24'  'mend_fuse_f24'  'mend_fuse_f24'),5,5
('light_match_m22'  'light_match_m24'  'mend_fuse_f24'  'mend_fuse_f24'  'light_match_m24'),5,5
('mend_fuse_f25'  'mend_fuse_f25'  'light_match_m23'  'light_match_m26'  'mend_fuse_f26'),2,5
('mend_fuse_f25'  'light_match_m23'  'light_match_m26'  'mend_fuse_f26'  'mend_fuse_f26'),2,5
('light_match_m23'  'light_match_m26'  'mend_fuse_f26'  'mend_fuse_f26'  'light_match_m26'),2,5
('light_match_m22'  'light_match_m26'),9,2
('mend_fuse_f22'  'light_match_m22'  'light_match_m26'),9,3
('light_match_m22'  'light_match_m26'  'mend_fuse_f25'),5,3
('mend_fuse_f22'  'mend_fuse_f22'  'light_match_m22'  'light_match_m26'),9,4
('mend_fuse_f22'  'light_match_m22'  'light_match_m26'  'mend_fuse_f25'),5,4
('light_match_m22'  'light_match_m26'  'mend_fuse_f25'  'mend_fuse_f25'),5,4
('light_match_m22'  'mend_fuse_f22'  'mend_fuse_f22'  'light_match_m22'  'light_match_m26'),9,5
('mend_fuse_f22'  'mend_fuse_f22'  'light_match_m22'  'light_match_m26'  'mend_fuse_f25'),5,5
('mend_fuse_f22'  'light_match_m22'  'light_match_m26'  'mend_fuse_f25'  'mend_fuse_f25'),5,5
('light_match_m22'  'light_match_m26'  'mend_fuse_f25'  'mend_fuse_f25'  'light_match_m26'),5,5
('light_match_m26'  'mend_fuse_f27'),1,2
('mend_fuse_f27'  'light_match_m26'),1,2
('light_match_m27'  'mend_fuse_f24'),1,2
('mend_fuse_f24'  'light_match_m27'),1,2
('light_match_m28'  'light_match_m24'),5,2
('light_match_m25'  'light_match_m26'  'mend_fuse_f27'),1,3
('light_match_m26'  'mend_fuse_f27'  'mend_fuse_f27'),1,3
('mend_fuse_f27'  'mend_fuse_f27'  'light_match_m26'),1,3
('mend_fuse_f27'  'light_match_m26'  'light_match_m27'),1,3
('light_match_m26'  'light_match_m27'  'mend_fuse_f24'),1,3
('light_match_m27'  'mend_fuse_f24'  'mend_fuse_f24'),1,3
('mend_fuse_f24'  'mend_fuse_f24'  'light_match_m27'),1,3
('mend_fuse_f24'  'light_match_m27'  'light_match_m28'),1,3
('mend_fuse_f28'  'light_match_m28'  'light_match_m24'),4,3
('light_match_m28'  'light_match_m24'  'mend_fuse_f25'),1,3
('mend_fuse_f26'  'light_match_m25'  'light_match_m26'  'mend_fuse_f27'),1,4
('light_match_m25'  'light_match_m26'  'mend_fuse_f27'  'mend_fuse_f27'),1,4
('light_match_m26'  'mend_fuse_f27'  'mend_fuse_f27'  'light_match_m26'),1,4
('mend_fuse_f27'  'mend_fuse_f27'  'light_match_m26'  'light_match_m27'),1,4
('mend_fuse_f27'  'light_match_m26'  'light_match_m27'  'mend_fuse_f24'),1,4
('light_match_m26'  'light_match_m27'  'mend_fuse_f24'  'mend_fuse_f24'),1,4
('light_match_m27'  'mend_fuse_f24'  'mend_fuse_f24'  'light_match_m27'),1,4
('mend_fuse_f24'  'mend_fuse_f24'  'light_match_m27'  'light_match_m28'),1,4
('mend_fuse_f24'  'light_match_m27'  'light_match_m28'  'mend_fuse_f28'),1,4
('mend_fuse_f28'  'mend_fuse_f28'  'light_match_m28'  'light_match_m24'),4,4
('mend_fuse_f28'  'light_match_m28'  'light_match_m24'  'mend_fuse_f25'),1,4
('light_match_m28'  'light_match_m24'  'mend_fuse_f25'  'mend_fuse_f25'),1,4
('mend_fuse_f26'  'mend_fuse_f26'  'light_match_m25'  'light_match_m26'  'mend_fuse_f27'),1,5
('mend_fuse_f26'  'light_match_m25'  'light_match_m26'  'mend_fuse_f27'  'mend_fuse_f27'),1,5
('light_match_m25'  'light_match_m26'  'mend_fuse_f27'  'mend_fuse_f27'  'light_match_m26'),1,5
('light_match_m26'  'mend_fuse_f27'  'mend_fuse_f27'  'light_match_m26'  'light_match_m27'),1,5
('mend_fuse_f27'  'mend_fuse_f27'  'light_match_m26'  'light_match_m27'  'mend_fuse_f24'),1,5
('mend_fuse_f27'  'light_match_m26'  'light_match_m27'  'mend_fuse_f24'  'mend_fuse_f24'),1,5
('light_match_m26'  'light_match_m27'  'mend_fuse_f24'  'mend_fuse_f24'  'light_match_m27'),1,5
('light_match_m27'  'mend_fuse_f24'  'mend_fuse_f24'  'light_match_m27'  'light_match_m28'),1,5
('mend_fuse_f24'  'mend_fuse_f24'  'light_match_m27'  'light_match_m28'  'mend_fuse_f28'),1,5
('mend_fuse_f24'  'light_match_m27'  'light_match_m28'  'mend_fuse_f28'  'mend_fuse_f28'),1,5
('light_match_m28'  'mend_fuse_f28'  'mend_fuse_f28'  'light_match_m28'  'light_match_m24'),4,5
('mend_fuse_f28'  'mend_fuse_f28'  'light_match_m28'  'light_match_m24'  'mend_fuse_f25'),1,5
('mend_fuse_f28'  'light_match_m28'  'light_match_m24'  'mend_fuse_f25'  'mend_fuse_f25'),1,5
('light_match_m28'  'light_match_m24'  'mend_fuse_f25'  'mend_fuse_f25'  'light_match_m24'),1,5
('light_match_m28'  'light_match_m25'),3,2
('mend_fuse_f28'  'light_match_m28'  'light_match_m25'),3,3
('light_match_m28'  'light_match_m25'  'mend_fuse_f26'),3,3
('mend_fuse_f28'  'mend_fuse_f28'  'light_match_m28'  'light_match_m25'),3,4
('mend_fuse_f28'  'light_match_m28'  'light_match_m25'  'mend_fuse_f26'),3,4
('light_match_m28'  'light_match_m25'  'mend_fuse_f26'  'mend_fuse_f26'),3,4
('light_match_m28'  'mend_fuse_f28'  'mend_fuse_f28'  'light_match_m28'  'light_match_m25'),3,5
('mend_fuse_f28'  'mend_fuse_f28'  'light_match_m28'  'light_match_m25'  'mend_fuse_f26'),3,5
('mend_fuse_f28'  'light_match_m28'  'light_match_m25'  'mend_fuse_f26'  'mend_fuse_f26'),3,5
('light_match_m28'  'light_match_m25'  'mend_fuse_f26'  'mend_fuse_f26'  'light_match_m25'),3,5
('light_match_m27'  'mend_fuse_f26'),1,2
('mend_fuse_f26'  'light_match_m27'),1,2
('light_match_m25'  'mend_fuse_f27'),1,2
('mend_fuse_f27'  'light_match_m25'),1,2
('light_match_m29'  'light_match_m27'  'mend_fuse_f26'),1,3
('light_match_m27'  'mend_fuse_f26'  'mend_fuse_f26'),1,3
('mend_fuse_f26'  'mend_fuse_f26'  'light_match_m27'),1,3
('mend_fuse_f26'  'light_match_m27'  'light_match_m28'),1,3
('light_match_m28'  'light_match_m26'  'mend_fuse_f25'),1,3
('light_match_m26'  'light_match_m25'  'mend_fuse_f27'),1,3
('light_match_m25'  'mend_fuse_f27'  'mend_fuse_f27'),1,3
('mend_fuse_f27'  'mend_fuse_f27'  'light_match_m25'),1,3
('mend_fuse_f29'  'light_match_m29'  'light_match_m27'  'mend_fuse_f26'),1,4
('light_match_m29'  'light_match_m27'  'mend_fuse_f26'  'mend_fuse_f26'),1,4
('light_match_m27'  'mend_fuse_f26'  'mend_fuse_f26'  'light_match_m27'),1,4
('mend_fuse_f26'  'mend_fuse_f26'  'light_match_m27'  'light_match_m28'),1,4
('mend_fuse_f26'  'light_match_m27'  'light_match_m28'  'mend_fuse_f28'),1,4
('mend_fuse_f28'  'light_match_m28'  'light_match_m26'  'mend_fuse_f25'),1,4
('light_match_m28'  'light_match_m26'  'mend_fuse_f25'  'mend_fuse_f25'),1,4
('mend_fuse_f25'  'light_match_m26'  'light_match_m25'  'mend_fuse_f27'),1,4
('light_match_m26'  'light_match_m25'  'mend_fuse_f27'  'mend_fuse_f27'),1,4
('light_match_m25'  'mend_fuse_f27'  'mend_fuse_f27'  'light_match_m25'),1,4
('mend_fuse_f29'  'mend_fuse_f29'  'light_match_m29'  'light_match_m27'  'mend_fuse_f26'),1,5
('mend_fuse_f29'  'light_match_m29'  'light_match_m27'  'mend_fuse_f26'  'mend_fuse_f26'),1,5
('light_match_m29'  'light_match_m27'  'mend_fuse_f26'  'mend_fuse_f26'  'light_match_m27'),1,5
('light_match_m27'  'mend_fuse_f26'  'mend_fuse_f26'  'light_match_m27'  'light_match_m28'),1,5
('mend_fuse_f26'  'mend_fuse_f26'  'light_match_m27'  'light_match_m28'  'mend_fuse_f28'),1,5
('mend_fuse_f26'  'light_match_m27'  'light_match_m28'  'mend_fuse_f28'  'mend_fuse_f28'),1,5
('mend_fuse_f28'  'mend_fuse_f28'  'light_match_m28'  'light_match_m26'  'mend_fuse_f25'),1,5
('mend_fuse_f28'  'light_match_m28'  'light_match_m26'  'mend_fuse_f25'  'mend_fuse_f25'),1,5
('light_match_m28'  'light_match_m26'  'mend_fuse_f25'  'mend_fuse_f25'  'light_match_m26'),1,5
('mend_fuse_f25'  'mend_fuse_f25'  'light_match_m26'  'light_match_m25'  'mend_fuse_f27'),1,5
('mend_fuse_f25'  'light_match_m26'  'light_match_m25'  'mend_fuse_f27'  'mend_fuse_f27'),1,5
('light_match_m26'  'light_match_m25'  'mend_fuse_f27'  'mend_fuse_f27'  'light_match_m25'),1,5
('light_match_m28'  'light_match_m30'),2,2
('mend_fuse_f28'  'light_match_m28'  'light_match_m30'),2,3
('light_match_m28'  'light_match_m30'  'mend_fuse_f30'),2,3
('mend_fuse_f30'  'light_match_m30'  'light_match_m29'),4,3
('light_match_m30'  'light_match_m29'  'mend_fuse_f26'),1,3
('mend_fuse_f26'  'light_match_m29'  'light_match_m27'),1,3
('light_match_m27'  'light_match_m26'  'mend_fuse_f29'),1,3
('mend_fuse_f28'  'mend_fuse_f28'  'light_match_m28'  'light_match_m30'),2,4
('mend_fuse_f28'  'light_match_m28'  'light_match_m30'  'mend_fuse_f30'),2,4
('light_match_m28'  'light_match_m30'  'mend_fuse_f30'  'mend_fuse_f30'),2,4
('mend_fuse_f30'  'mend_fuse_f30'  'light_match_m30'  'light_match_m29'),4,4
('mend_fuse_f30'  'light_match_m30'  'light_match_m29'  'mend_fuse_f26'),1,4
('light_match_m30'  'light_match_m29'  'mend_fuse_f26'  'mend_fuse_f26'),1,4
('mend_fuse_f26'  'mend_fuse_f26'  'light_match_m29'  'light_match_m27'),1,4
('mend_fuse_f26'  'light_match_m29'  'light_match_m27'  'mend_fuse_f27'),1,4
('mend_fuse_f27'  'light_match_m27'  'light_match_m26'  'mend_fuse_f29'),1,4
('light_match_m27'  'light_match_m26'  'mend_fuse_f29'  'mend_fuse_f29'),1,4
('light_match_m28'  'mend_fuse_f28'  'mend_fuse_f28'  'light_match_m28'  'light_match_m30'),2,5
('mend_fuse_f28'  'mend_fuse_f28'  'light_match_m28'  'light_match_m30'  'mend_fuse_f30'),2,5
('mend_fuse_f28'  'light_match_m28'  'light_match_m30'  'mend_fuse_f30'  'mend_fuse_f30'),2,5
('light_match_m28'  'light_match_m30'  'mend_fuse_f30'  'mend_fuse_f30'  'light_match_m30'),2,5
('light_match_m30'  'mend_fuse_f30'  'mend_fuse_f30'  'light_match_m30'  'light_match_m29'),4,5
('mend_fuse_f30'  'mend_fuse_f30'  'light_match_m30'  'light_match_m29'  'mend_fuse_f26'),1,5
('mend_fuse_f30'  'light_match_m30'  'light_match_m29'  'mend_fuse_f26'  'mend_fuse_f26'),1,5
('light_match_m30'  'light_match_m29'  'mend_fuse_f26'  'mend_fuse_f26'  'light_match_m29'),1,5
('light_match_m29'  'mend_fuse_f26'  'mend_fuse_f26'  'light_match_m29'  'light_match_m27'),1,5
('mend_fuse_f26'  'mend_fuse_f26'  'light_match_m29'  'light_match_m27'  'mend_fuse_f27'),1,5
('mend_fuse_f26'  'light_match_m29'  'light_match_m27'  'mend_fuse_f27'  'mend_fuse_f27'),1,5
('mend_fuse_f27'  'mend_fuse_f27'  'light_match_m27'  'light_match_m26'  'mend_fuse_f29'),1,5
('mend_fuse_f27'  'light_match_m27'  'light_match_m26'  'mend_fuse_f29'  'mend_fuse_f29'),1,5
('light_match_m27'  'light_match_m26'  'mend_fuse_f29'  'mend_fuse_f29'  'light_match_m26'),1,5
('light_match_m4'  'mend_fuse_f8'),2,2
('mend_fuse_f8'  'light_match_m4'),2,2
('light_match_m8'  'mend_fuse_f5'),1,2
('mend_fuse_f5'  'light_match_m8'),1,2
('light_match_m8'  'light_match_m3'),4,2
('light_match_m3'  'light_match_m6'),2,2
('light_match_m4'  'mend_fuse_f8'  'mend_fuse_f8'),2,3
('mend_fuse_f8'  'mend_fuse_f8'  'light_match_m4'),2,3
('mend_fuse_f8'  'light_match_m4'  'light_match_m5'),1,3
('mend_fuse_f4'  'light_match_m5'  'light_match_m7'),1,3
('light_match_m7'  'light_match_m8'  'mend_fuse_f5'),1,3
('light_match_m8'  'mend_fuse_f5'  'mend_fuse_f5'),1,3
('mend_fuse_f5'  'mend_fuse_f5'  'light_match_m8'),1,3
('mend_fuse_f5'  'light_match_m8'  'light_match_m3'),1,3
('light_match_m8'  'light_match_m3'  'mend_fuse_f3'),4,3
('mend_fuse_f3'  'light_match_m3'  'light_match_m6'),1,3
('light_match_m3'  'light_match_m6'  'mend_fuse_f6'),2,3
('light_match_m4'  'mend_fuse_f8'  'mend_fuse_f8'  'light_match_m4'),2,4
('mend_fuse_f8'  'mend_fuse_f8'  'light_match_m4'  'light_match_m5'),1,4
('mend_fuse_f8'  'light_match_m4'  'light_match_m5'  'mend_fuse_f4'),1,4
('mend_fuse_f4'  'mend_fuse_f4'  'light_match_m5'  'light_match_m7'),1,4
('mend_fuse_f4'  'light_match_m5'  'light_match_m7'  'mend_fuse_f7'),1,4
('mend_fuse_f7'  'light_match_m7'  'light_match_m8'  'mend_fuse_f5'),1,4
('light_match_m7'  'light_match_m8'  'mend_fuse_f5'  'mend_fuse_f5'),1,4
('light_match_m8'  'mend_fuse_f5'  'mend_fuse_f5'  'light_match_m8'),1,4
('mend_fuse_f5'  'mend_fuse_f5'  'light_match_m8'  'light_match_m3'),1,4
('mend_fuse_f5'  'light_match_m8'  'light_match_m3'  'mend_fuse_f3'),1,4
('light_match_m8'  'light_match_m3'  'mend_fuse_f3'  'mend_fuse_f3'),4,4
('mend_fuse_f3'  'mend_fuse_f3'  'light_match_m3'  'light_match_m6'),1,4
('mend_fuse_f3'  'light_match_m3'  'light_match_m6'  'mend_fuse_f6'),1,4
('light_match_m3'  'light_match_m6'  'mend_fuse_f6'  'mend_fuse_f6'),2,4
('light_match_m4'  'mend_fuse_f8'  'mend_fuse_f8'  'light_match_m4'  'light_match_m5'),1,5
('mend_fuse_f8'  'mend_fuse_f8'  'light_match_m4'  'light_match_m5'  'mend_fuse_f4'),1,5
('mend_fuse_f8'  'light_match_m4'  'light_match_m5'  'mend_fuse_f4'  'mend_fuse_f4'),1,5
('light_match_m5'  'mend_fuse_f4'  'mend_fuse_f4'  'light_match_m5'  'light_match_m7'),1,5
('mend_fuse_f4'  'mend_fuse_f4'  'light_match_m5'  'light_match_m7'  'mend_fuse_f7'),1,5
('mend_fuse_f4'  'light_match_m5'  'light_match_m7'  'mend_fuse_f7'  'mend_fuse_f7'),1,5
('mend_fuse_f7'  'mend_fuse_f7'  'light_match_m7'  'light_match_m8'  'mend_fuse_f5'),1,5
('mend_fuse_f7'  'light_match_m7'  'light_match_m8'  'mend_fuse_f5'  'mend_fuse_f5'),1,5
('light_match_m7'  'light_match_m8'  'mend_fuse_f5'  'mend_fuse_f5'  'light_match_m8'),1,5
('light_match_m8'  'mend_fuse_f5'  'mend_fuse_f5'  'light_match_m8'  'light_match_m3'),1,5
('mend_fuse_f5'  'mend_fuse_f5'  'light_match_m8'  'light_match_m3'  'mend_fuse_f3'),1,5
('mend_fuse_f5'  'light_match_m8'  'light_match_m3'  'mend_fuse_f3'  'mend_fuse_f3'),1,5
('light_match_m8'  'light_match_m3'  'mend_fuse_f3'  'mend_fuse_f3'  'light_match_m3'),4,5
('light_match_m3'  'mend_fuse_f3'  'mend_fuse_f3'  'light_match_m3'  'light_match_m6'),1,5
('mend_fuse_f3'  'mend_fuse_f3'  'light_match_m3'  'light_match_m6'  'mend_fuse_f6'),1,5
