macros,positive frequency,length
('light_match_m12'  'light_match_m17'  'mend_fuse_f17'  'mend_fuse_f17'  'light_match_m17'),1,5
('light_match_m12'  'light_match_m16'),4,2
('mend_fuse_f12'  'light_match_m12'  'light_match_m16'),4,3
('light_match_m12'  'light_match_m16'  'mend_fuse_f16'),4,3
('mend_fuse_f12'  'mend_fuse_f12'  'light_match_m12'  'light_match_m16'),4,4
('mend_fuse_f12'  'light_match_m12'  'light_match_m16'  'mend_fuse_f16'),4,4
('light_match_m12'  'light_match_m16'  'mend_fuse_f16'  'mend_fuse_f16'),4,4
('light_match_m12'  'mend_fuse_f12'  'mend_fuse_f12'  'light_match_m12'  'light_match_m16'),4,5
('mend_fuse_f12'  'mend_fuse_f12'  'light_match_m12'  'light_match_m16'  'mend_fuse_f16'),4,5
('mend_fuse_f12'  'light_match_m12'  'light_match_m16'  'mend_fuse_f16'  'mend_fuse_f16'),4,5
('light_match_m12'  'light_match_m16'  'mend_fuse_f16'  'mend_fuse_f16'  'light_match_m16'),4,5
('light_match_m17'  'light_match_m13'),4,2
('light_match_m18'  'light_match_m17'  'mend_fuse_f17'),1,3
('mend_fuse_f17'  'light_match_m17'  'light_match_m13'),1,3
('light_match_m17'  'light_match_m13'  'mend_fuse_f13'),4,3
('mend_fuse_f18'  'light_match_m18'  'light_match_m17'  'mend_fuse_f17'),1,4
('light_match_m18'  'light_match_m17'  'mend_fuse_f17'  'mend_fuse_f17'),1,4
('mend_fuse_f17'  'mend_fuse_f17'  'light_match_m17'  'light_match_m13'),1,4
('mend_fuse_f17'  'light_match_m17'  'light_match_m13'  'mend_fuse_f13'),1,4
('light_match_m17'  'light_match_m13'  'mend_fuse_f13'  'mend_fuse_f13'),4,4
('mend_fuse_f18'  'mend_fuse_f18'  'light_match_m18'  'light_match_m17'  'mend_fuse_f17'),1,5
('mend_fuse_f18'  'light_match_m18'  'light_match_m17'  'mend_fuse_f17'  'mend_fuse_f17'),1,5
('light_match_m18'  'light_match_m17'  'mend_fuse_f17'  'mend_fuse_f17'  'light_match_m17'),1,5
('light_match_m17'  'mend_fuse_f17'  'mend_fuse_f17'  'light_match_m17'  'light_match_m13'),1,5
('mend_fuse_f17'  'mend_fuse_f17'  'light_match_m17'  'light_match_m13'  'mend_fuse_f13'),1,5
('mend_fuse_f17'  'light_match_m17'  'light_match_m13'  'mend_fuse_f13'  'mend_fuse_f13'),1,5
('light_match_m17'  'light_match_m13'  'mend_fuse_f13'  'mend_fuse_f13'  'light_match_m13'),4,5
('light_match_m13'  'light_match_m17'),5,2
('mend_fuse_f13'  'light_match_m13'  'light_match_m17'),5,3
('light_match_m13'  'light_match_m17'  'mend_fuse_f17'),1,3
('mend_fuse_f13'  'mend_fuse_f13'  'light_match_m13'  'light_match_m17'),5,4
('mend_fuse_f13'  'light_match_m13'  'light_match_m17'  'mend_fuse_f17'),1,4
('light_match_m13'  'light_match_m17'  'mend_fuse_f17'  'mend_fuse_f17'),1,4
('light_match_m13'  'mend_fuse_f13'  'mend_fuse_f13'  'light_match_m13'  'light_match_m17'),5,5
('mend_fuse_f13'  'mend_fuse_f13'  'light_match_m13'  'light_match_m17'  'mend_fuse_f17'),1,5
('mend_fuse_f13'  'light_match_m13'  'light_match_m17'  'mend_fuse_f17'  'mend_fuse_f17'),1,5
('light_match_m13'  'light_match_m17'  'mend_fuse_f17'  'mend_fuse_f17'  'light_match_m17'),1,5
('light_match_m14'  'light_match_m19'),10,2
('light_match_m17'  'light_match_m18'),9,2
('mend_fuse_f14'  'light_match_m14'  'light_match_m19'),10,3
('light_match_m14'  'light_match_m19'  'mend_fuse_f17'),10,3
('mend_fuse_f19'  'light_match_m17'  'light_match_m18'),1,3
('light_match_m17'  'light_match_m18'  'mend_fuse_f18'),5,3
('mend_fuse_f14'  'mend_fuse_f14'  'light_match_m14'  'light_match_m19'),10,4
('mend_fuse_f14'  'light_match_m14'  'light_match_m19'  'mend_fuse_f17'),10,4
('light_match_m14'  'light_match_m19'  'mend_fuse_f17'  'mend_fuse_f17'),10,4
('mend_fuse_f19'  'mend_fuse_f19'  'light_match_m17'  'light_match_m18'),1,4
('mend_fuse_f19'  'light_match_m17'  'light_match_m18'  'mend_fuse_f18'),1,4
('light_match_m17'  'light_match_m18'  'mend_fuse_f18'  'mend_fuse_f18'),5,4
('light_match_m14'  'mend_fuse_f14'  'mend_fuse_f14'  'light_match_m14'  'light_match_m19'),10,5
('mend_fuse_f14'  'mend_fuse_f14'  'light_match_m14'  'light_match_m19'  'mend_fuse_f17'),10,5
('mend_fuse_f14'  'light_match_m14'  'light_match_m19'  'mend_fuse_f17'  'mend_fuse_f17'),10,5
('light_match_m14'  'light_match_m19'  'mend_fuse_f17'  'mend_fuse_f17'  'light_match_m19'),10,5
('light_match_m17'  'mend_fuse_f19'  'mend_fuse_f19'  'light_match_m17'  'light_match_m18'),1,5
('mend_fuse_f19'  'mend_fuse_f19'  'light_match_m17'  'light_match_m18'  'mend_fuse_f18'),1,5
('mend_fuse_f19'  'light_match_m17'  'light_match_m18'  'mend_fuse_f18'  'mend_fuse_f18'),1,5
('light_match_m17'  'light_match_m18'  'mend_fuse_f18'  'mend_fuse_f18'  'light_match_m18'),5,5
('light_match_m21'  'light_match_m18'),1,2
('light_match_m18'  'light_match_m22'),3,2
('light_match_m22'  'light_match_m17'),6,2
('light_match_m17'  'mend_fuse_f21'),1,2
('mend_fuse_f21'  'light_match_m17'),1,2
('mend_fuse_f17'  'light_match_m19'  'light_match_m21'),2,3
('light_match_m19'  'light_match_m21'  'mend_fuse_f20'),1,3
('mend_fuse_f20'  'light_match_m21'  'light_match_m18'),1,3
('light_match_m21'  'light_match_m18'  'mend_fuse_f18'),1,3
('mend_fuse_f18'  'light_match_m18'  'light_match_m22'),3,3
('light_match_m18'  'light_match_m22'  'mend_fuse_f22'),2,3
('mend_fuse_f22'  'light_match_m22'  'light_match_m17'),1,3
('light_match_m22'  'light_match_m17'  'mend_fuse_f21'),1,3
('light_match_m17'  'mend_fuse_f21'  'mend_fuse_f21'),1,3
('mend_fuse_f21'  'mend_fuse_f21'  'light_match_m17'),1,3
('mend_fuse_f21'  'light_match_m17'  'light_match_m20'),1,3
('mend_fuse_f17'  'mend_fuse_f17'  'light_match_m19'  'light_match_m21'),2,4
('mend_fuse_f17'  'light_match_m19'  'light_match_m21'  'mend_fuse_f20'),1,4
('light_match_m19'  'light_match_m21'  'mend_fuse_f20'  'mend_fuse_f20'),1,4
('mend_fuse_f20'  'mend_fuse_f20'  'light_match_m21'  'light_match_m18'),1,4
('mend_fuse_f20'  'light_match_m21'  'light_match_m18'  'mend_fuse_f18'),1,4
('light_match_m21'  'light_match_m18'  'mend_fuse_f18'  'mend_fuse_f18'),1,4
('mend_fuse_f18'  'mend_fuse_f18'  'light_match_m18'  'light_match_m22'),3,4
('mend_fuse_f18'  'light_match_m18'  'light_match_m22'  'mend_fuse_f22'),2,4
('light_match_m18'  'light_match_m22'  'mend_fuse_f22'  'mend_fuse_f22'),2,4
('mend_fuse_f22'  'mend_fuse_f22'  'light_match_m22'  'light_match_m17'),1,4
('mend_fuse_f22'  'light_match_m22'  'light_match_m17'  'mend_fuse_f21'),1,4
('light_match_m22'  'light_match_m17'  'mend_fuse_f21'  'mend_fuse_f21'),1,4
('light_match_m17'  'mend_fuse_f21'  'mend_fuse_f21'  'light_match_m17'),1,4
('mend_fuse_f21'  'mend_fuse_f21'  'light_match_m17'  'light_match_m20'),1,4
('mend_fuse_f21'  'light_match_m17'  'light_match_m20'  'mend_fuse_f19'),1,4
('light_match_m19'  'mend_fuse_f17'  'mend_fuse_f17'  'light_match_m19'  'light_match_m21'),2,5
('mend_fuse_f17'  'mend_fuse_f17'  'light_match_m19'  'light_match_m21'  'mend_fuse_f20'),1,5
('mend_fuse_f17'  'light_match_m19'  'light_match_m21'  'mend_fuse_f20'  'mend_fuse_f20'),1,5
('light_match_m19'  'light_match_m21'  'mend_fuse_f20'  'mend_fuse_f20'  'light_match_m21'),1,5
('light_match_m21'  'mend_fuse_f20'  'mend_fuse_f20'  'light_match_m21'  'light_match_m18'),1,5
('mend_fuse_f20'  'mend_fuse_f20'  'light_match_m21'  'light_match_m18'  'mend_fuse_f18'),1,5
('mend_fuse_f20'  'light_match_m21'  'light_match_m18'  'mend_fuse_f18'  'mend_fuse_f18'),1,5
('light_match_m21'  'light_match_m18'  'mend_fuse_f18'  'mend_fuse_f18'  'light_match_m18'),1,5
('light_match_m18'  'mend_fuse_f18'  'mend_fuse_f18'  'light_match_m18'  'light_match_m22'),3,5
('mend_fuse_f18'  'mend_fuse_f18'  'light_match_m18'  'light_match_m22'  'mend_fuse_f22'),2,5
('mend_fuse_f18'  'light_match_m18'  'light_match_m22'  'mend_fuse_f22'  'mend_fuse_f22'),2,5
('light_match_m18'  'light_match_m22'  'mend_fuse_f22'  'mend_fuse_f22'  'light_match_m22'),2,5
('light_match_m22'  'mend_fuse_f22'  'mend_fuse_f22'  'light_match_m22'  'light_match_m17'),1,5
('mend_fuse_f22'  'mend_fuse_f22'  'light_match_m22'  'light_match_m17'  'mend_fuse_f21'),1,5
('mend_fuse_f22'  'light_match_m22'  'light_match_m17'  'mend_fuse_f21'  'mend_fuse_f21'),1,5
('light_match_m22'  'light_match_m17'  'mend_fuse_f21'  'mend_fuse_f21'  'light_match_m17'),1,5
('light_match_m17'  'mend_fuse_f21'  'mend_fuse_f21'  'light_match_m17'  'light_match_m20'),1,5
('mend_fuse_f21'  'mend_fuse_f21'  'light_match_m17'  'light_match_m20'  'mend_fuse_f19'),1,5
('mend_fuse_f21'  'light_match_m17'  'light_match_m20'  'mend_fuse_f19'  'mend_fuse_f19'),1,5
('light_match_m22'  'light_match_m20'),8,2
('mend_fuse_f20'  'light_match_m17'  'light_match_m18'),6,3
('mend_fuse_f22'  'light_match_m22'  'light_match_m20'),1,3
('light_match_m22'  'light_match_m20'  'mend_fuse_f19'),4,3
('mend_fuse_f20'  'mend_fuse_f20'  'light_match_m17'  'light_match_m18'),6,4
('mend_fuse_f20'  'light_match_m17'  'light_match_m18'  'mend_fuse_f18'),4,4
('mend_fuse_f22'  'mend_fuse_f22'  'light_match_m22'  'light_match_m20'),1,4
('mend_fuse_f22'  'light_match_m22'  'light_match_m20'  'mend_fuse_f19'),1,4
('light_match_m22'  'light_match_m20'  'mend_fuse_f19'  'mend_fuse_f19'),4,4
('light_match_m17'  'mend_fuse_f20'  'mend_fuse_f20'  'light_match_m17'  'light_match_m18'),6,5
('mend_fuse_f20'  'mend_fuse_f20'  'light_match_m17'  'light_match_m18'  'mend_fuse_f18'),4,5
('mend_fuse_f20'  'light_match_m17'  'light_match_m18'  'mend_fuse_f18'  'mend_fuse_f18'),4,5
('light_match_m22'  'mend_fuse_f22'  'mend_fuse_f22'  'light_match_m22'  'light_match_m20'),1,5
('mend_fuse_f22'  'mend_fuse_f22'  'light_match_m22'  'light_match_m20'  'mend_fuse_f19'),1,5
('mend_fuse_f22'  'light_match_m22'  'light_match_m20'  'mend_fuse_f19'  'mend_fuse_f19'),1,5
('light_match_m22'  'light_match_m20'  'mend_fuse_f19'  'mend_fuse_f19'  'light_match_m20'),4,5
('light_match_m19'  'light_match_m23'),14,2
('mend_fuse_f22'  'light_match_m19'  'light_match_m23'),2,3
('light_match_m19'  'light_match_m23'  'mend_fuse_f20'),5,3
('mend_fuse_f24'  'light_match_m22'  'light_match_m20'),5,3
('mend_fuse_f19'  'light_match_m20'  'light_match_m24'),3,3
('mend_fuse_f22'  'mend_fuse_f22'  'light_match_m19'  'light_match_m23'),2,4
('mend_fuse_f22'  'light_match_m19'  'light_match_m23'  'mend_fuse_f20'),2,4
('light_match_m19'  'light_match_m23'  'mend_fuse_f20'  'mend_fuse_f20'),5,4
('mend_fuse_f24'  'mend_fuse_f24'  'light_match_m22'  'light_match_m20'),5,4
('mend_fuse_f24'  'light_match_m22'  'light_match_m20'  'mend_fuse_f19'),3,4
('mend_fuse_f19'  'mend_fuse_f19'  'light_match_m20'  'light_match_m24'),3,4
('mend_fuse_f19'  'light_match_m20'  'light_match_m24'  'mend_fuse_f23'),3,4
('light_match_m19'  'mend_fuse_f22'  'mend_fuse_f22'  'light_match_m19'  'light_match_m23'),2,5
('mend_fuse_f22'  'mend_fuse_f22'  'light_match_m19'  'light_match_m23'  'mend_fuse_f20'),2,5
('mend_fuse_f22'  'light_match_m19'  'light_match_m23'  'mend_fuse_f20'  'mend_fuse_f20'),2,5
('light_match_m19'  'light_match_m23'  'mend_fuse_f20'  'mend_fuse_f20'  'light_match_m23'),5,5
('light_match_m22'  'mend_fuse_f24'  'mend_fuse_f24'  'light_match_m22'  'light_match_m20'),5,5
('mend_fuse_f24'  'mend_fuse_f24'  'light_match_m22'  'light_match_m20'  'mend_fuse_f19'),3,5
('mend_fuse_f24'  'light_match_m22'  'light_match_m20'  'mend_fuse_f19'  'mend_fuse_f19'),3,5
('light_match_m20'  'mend_fuse_f19'  'mend_fuse_f19'  'light_match_m20'  'light_match_m24'),3,5
('mend_fuse_f19'  'mend_fuse_f19'  'light_match_m20'  'light_match_m24'  'mend_fuse_f23'),3,5
('mend_fuse_f19'  'light_match_m20'  'light_match_m24'  'mend_fuse_f23'  'mend_fuse_f23'),3,5
('light_match_m19'  'mend_fuse_f23'),2,2
('mend_fuse_f23'  'light_match_m19'),2,2
('light_match_m24'  'mend_fuse_f19'),6,2
('mend_fuse_f19'  'light_match_m24'),6,2
('light_match_m21'  'light_match_m19'  'mend_fuse_f23'),2,3
('light_match_m19'  'mend_fuse_f23'  'mend_fuse_f23'),2,3
('mend_fuse_f23'  'mend_fuse_f23'  'light_match_m19'),2,3
('mend_fuse_f23'  'light_match_m19'  'light_match_m23'),1,3
('light_match_m22'  'light_match_m20'  'mend_fuse_f22'),2,3
('light_match_m20'  'light_match_m24'  'mend_fuse_f19'),1,3
('light_match_m24'  'mend_fuse_f19'  'mend_fuse_f19'),6,3
('mend_fuse_f19'  'mend_fuse_f19'  'light_match_m24'),6,3
('mend_fuse_f21'  'light_match_m21'  'light_match_m19'  'mend_fuse_f23'),2,4
('light_match_m21'  'light_match_m19'  'mend_fuse_f23'  'mend_fuse_f23'),2,4
('light_match_m19'  'mend_fuse_f23'  'mend_fuse_f23'  'light_match_m19'),2,4
('mend_fuse_f23'  'mend_fuse_f23'  'light_match_m19'  'light_match_m23'),1,4
('mend_fuse_f23'  'light_match_m19'  'light_match_m23'  'mend_fuse_f20'),1,4
('mend_fuse_f24'  'light_match_m22'  'light_match_m20'  'mend_fuse_f22'),2,4
('light_match_m22'  'light_match_m20'  'mend_fuse_f22'  'mend_fuse_f22'),2,4
('mend_fuse_f22'  'light_match_m20'  'light_match_m24'  'mend_fuse_f19'),1,4
('light_match_m20'  'light_match_m24'  'mend_fuse_f19'  'mend_fuse_f19'),1,4
('light_match_m24'  'mend_fuse_f19'  'mend_fuse_f19'  'light_match_m24'),6,4
('mend_fuse_f21'  'mend_fuse_f21'  'light_match_m21'  'light_match_m19'  'mend_fuse_f23'),2,5
('mend_fuse_f21'  'light_match_m21'  'light_match_m19'  'mend_fuse_f23'  'mend_fuse_f23'),2,5
('light_match_m21'  'light_match_m19'  'mend_fuse_f23'  'mend_fuse_f23'  'light_match_m19'),2,5
('light_match_m19'  'mend_fuse_f23'  'mend_fuse_f23'  'light_match_m19'  'light_match_m23'),1,5
('mend_fuse_f23'  'mend_fuse_f23'  'light_match_m19'  'light_match_m23'  'mend_fuse_f20'),1,5
('mend_fuse_f23'  'light_match_m19'  'light_match_m23'  'mend_fuse_f20'  'mend_fuse_f20'),1,5
('mend_fuse_f24'  'mend_fuse_f24'  'light_match_m22'  'light_match_m20'  'mend_fuse_f22'),2,5
('mend_fuse_f24'  'light_match_m22'  'light_match_m20'  'mend_fuse_f22'  'mend_fuse_f22'),2,5
('light_match_m22'  'light_match_m20'  'mend_fuse_f22'  'mend_fuse_f22'  'light_match_m20'),2,5
('mend_fuse_f22'  'mend_fuse_f22'  'light_match_m20'  'light_match_m24'  'mend_fuse_f19'),1,5
('mend_fuse_f22'  'light_match_m20'  'light_match_m24'  'mend_fuse_f19'  'mend_fuse_f19'),1,5
('light_match_m20'  'light_match_m24'  'mend_fuse_f19'  'mend_fuse_f19'  'light_match_m24'),1,5
('light_match_m20'  'mend_fuse_f25'),3,2
('mend_fuse_f25'  'light_match_m20'),3,2
('light_match_m20'  'light_match_m23'),1,2
('light_match_m22'  'light_match_m25'),7,2
('light_match_m25'  'mend_fuse_f22'),16,2
('mend_fuse_f22'  'light_match_m25'),16,2
('light_match_m25'  'light_match_m24'),4,2
('light_match_m21'  'light_match_m20'  'mend_fuse_f25'),3,3
('light_match_m20'  'mend_fuse_f25'  'mend_fuse_f25'),3,3
('mend_fuse_f25'  'mend_fuse_f25'  'light_match_m20'),3,3
('mend_fuse_f25'  'light_match_m20'  'light_match_m23'),1,3
('light_match_m20'  'light_match_m23'  'mend_fuse_f20'),1,3
('mend_fuse_f24'  'light_match_m22'  'light_match_m25'),7,3
('light_match_m22'  'light_match_m25'  'mend_fuse_f22'),4,3
('light_match_m25'  'mend_fuse_f22'  'mend_fuse_f22'),16,3
('mend_fuse_f22'  'mend_fuse_f22'  'light_match_m25'),16,3
('mend_fuse_f22'  'light_match_m25'  'light_match_m24'),2,3
('light_match_m25'  'light_match_m24'  'mend_fuse_f23'),4,3
('mend_fuse_f21'  'light_match_m21'  'light_match_m20'  'mend_fuse_f25'),3,4
('light_match_m21'  'light_match_m20'  'mend_fuse_f25'  'mend_fuse_f25'),3,4
('light_match_m20'  'mend_fuse_f25'  'mend_fuse_f25'  'light_match_m20'),3,4
('mend_fuse_f25'  'mend_fuse_f25'  'light_match_m20'  'light_match_m23'),1,4
('mend_fuse_f25'  'light_match_m20'  'light_match_m23'  'mend_fuse_f20'),1,4
('light_match_m20'  'light_match_m23'  'mend_fuse_f20'  'mend_fuse_f20'),1,4
('mend_fuse_f24'  'mend_fuse_f24'  'light_match_m22'  'light_match_m25'),7,4
('mend_fuse_f24'  'light_match_m22'  'light_match_m25'  'mend_fuse_f22'),4,4
('light_match_m22'  'light_match_m25'  'mend_fuse_f22'  'mend_fuse_f22'),4,4
('light_match_m25'  'mend_fuse_f22'  'mend_fuse_f22'  'light_match_m25'),16,4
('mend_fuse_f22'  'mend_fuse_f22'  'light_match_m25'  'light_match_m24'),2,4
('mend_fuse_f22'  'light_match_m25'  'light_match_m24'  'mend_fuse_f23'),2,4
('light_match_m25'  'light_match_m24'  'mend_fuse_f23'  'mend_fuse_f23'),4,4
('mend_fuse_f21'  'mend_fuse_f21'  'light_match_m21'  'light_match_m20'  'mend_fuse_f25'),3,5
('mend_fuse_f21'  'light_match_m21'  'light_match_m20'  'mend_fuse_f25'  'mend_fuse_f25'),3,5
('light_match_m21'  'light_match_m20'  'mend_fuse_f25'  'mend_fuse_f25'  'light_match_m20'),3,5
('light_match_m20'  'mend_fuse_f25'  'mend_fuse_f25'  'light_match_m20'  'light_match_m23'),1,5
('mend_fuse_f25'  'mend_fuse_f25'  'light_match_m20'  'light_match_m23'  'mend_fuse_f20'),1,5
('mend_fuse_f25'  'light_match_m20'  'light_match_m23'  'mend_fuse_f20'  'mend_fuse_f20'),1,5
('light_match_m20'  'light_match_m23'  'mend_fuse_f20'  'mend_fuse_f20'  'light_match_m23'),1,5
('light_match_m22'  'mend_fuse_f24'  'mend_fuse_f24'  'light_match_m22'  'light_match_m25'),7,5
('mend_fuse_f24'  'mend_fuse_f24'  'light_match_m22'  'light_match_m25'  'mend_fuse_f22'),4,5
('mend_fuse_f24'  'light_match_m22'  'light_match_m25'  'mend_fuse_f22'  'mend_fuse_f22'),4,5
('light_match_m22'  'light_match_m25'  'mend_fuse_f22'  'mend_fuse_f22'  'light_match_m25'),4,5
('light_match_m25'  'mend_fuse_f22'  'mend_fuse_f22'  'light_match_m25'  'light_match_m24'),2,5
('mend_fuse_f22'  'mend_fuse_f22'  'light_match_m25'  'light_match_m24'  'mend_fuse_f23'),2,5
('mend_fuse_f22'  'light_match_m25'  'light_match_m24'  'mend_fuse_f23'  'mend_fuse_f23'),2,5
('light_match_m25'  'light_match_m24'  'mend_fuse_f23'  'mend_fuse_f23'  'light_match_m24'),4,5
('light_match_m23'  'mend_fuse_f25'),3,2
('mend_fuse_f25'  'light_match_m23'),3,2
('light_match_m23'  'light_match_m25'),3,2
('light_match_m25'  'mend_fuse_f20'),6,2
('mend_fuse_f20'  'light_match_m25'),6,2
('mend_fuse_f23'  'light_match_m24'  'light_match_m22'),6,3
('light_match_m22'  'light_match_m23'  'mend_fuse_f25'),1,3
('light_match_m23'  'mend_fuse_f25'  'mend_fuse_f25'),3,3
('mend_fuse_f25'  'mend_fuse_f25'  'light_match_m23'),3,3
('mend_fuse_f25'  'light_match_m23'  'light_match_m25'),1,3
('light_match_m23'  'light_match_m25'  'mend_fuse_f20'),1,3
('light_match_m25'  'mend_fuse_f20'  'mend_fuse_f20'),6,3
('mend_fuse_f20'  'mend_fuse_f20'  'light_match_m25'),6,3
('mend_fuse_f23'  'mend_fuse_f23'  'light_match_m24'  'light_match_m22'),6,4
('mend_fuse_f23'  'light_match_m24'  'light_match_m22'  'mend_fuse_f24'),6,4
('mend_fuse_f24'  'light_match_m22'  'light_match_m23'  'mend_fuse_f25'),1,4
('light_match_m22'  'light_match_m23'  'mend_fuse_f25'  'mend_fuse_f25'),1,4
('light_match_m23'  'mend_fuse_f25'  'mend_fuse_f25'  'light_match_m23'),3,4
('mend_fuse_f25'  'mend_fuse_f25'  'light_match_m23'  'light_match_m25'),1,4
('mend_fuse_f25'  'light_match_m23'  'light_match_m25'  'mend_fuse_f20'),1,4
('light_match_m23'  'light_match_m25'  'mend_fuse_f20'  'mend_fuse_f20'),1,4
('light_match_m25'  'mend_fuse_f20'  'mend_fuse_f20'  'light_match_m25'),6,4
('light_match_m24'  'mend_fuse_f23'  'mend_fuse_f23'  'light_match_m24'  'light_match_m22'),6,5
('mend_fuse_f23'  'mend_fuse_f23'  'light_match_m24'  'light_match_m22'  'mend_fuse_f24'),6,5
('mend_fuse_f23'  'light_match_m24'  'light_match_m22'  'mend_fuse_f24'  'mend_fuse_f24'),6,5
('mend_fuse_f24'  'mend_fuse_f24'  'light_match_m22'  'light_match_m23'  'mend_fuse_f25'),1,5
('mend_fuse_f24'  'light_match_m22'  'light_match_m23'  'mend_fuse_f25'  'mend_fuse_f25'),1,5
('light_match_m22'  'light_match_m23'  'mend_fuse_f25'  'mend_fuse_f25'  'light_match_m23'),1,5
('light_match_m23'  'mend_fuse_f25'  'mend_fuse_f25'  'light_match_m23'  'light_match_m25'),1,5
('mend_fuse_f25'  'mend_fuse_f25'  'light_match_m23'  'light_match_m25'  'mend_fuse_f20'),1,5
('mend_fuse_f25'  'light_match_m23'  'light_match_m25'  'mend_fuse_f20'  'mend_fuse_f20'),1,5
('light_match_m23'  'light_match_m25'  'mend_fuse_f20'  'mend_fuse_f20'  'light_match_m25'),1,5
('light_match_m25'  'light_match_m22'),9,2
('light_match_m24'  'light_match_m25'  'mend_fuse_f22'),7,3
('mend_fuse_f22'  'light_match_m25'  'light_match_m22'),6,3
('light_match_m25'  'light_match_m22'  'mend_fuse_f24'),8,3
('mend_fuse_f23'  'light_match_m24'  'light_match_m25'  'mend_fuse_f22'),6,4
('light_match_m24'  'light_match_m25'  'mend_fuse_f22'  'mend_fuse_f22'),7,4
('mend_fuse_f22'  'mend_fuse_f22'  'light_match_m25'  'light_match_m22'),6,4
('mend_fuse_f22'  'light_match_m25'  'light_match_m22'  'mend_fuse_f24'),5,4
('light_match_m25'  'light_match_m22'  'mend_fuse_f24'  'mend_fuse_f24'),8,4
('mend_fuse_f23'  'mend_fuse_f23'  'light_match_m24'  'light_match_m25'  'mend_fuse_f22'),6,5
('mend_fuse_f23'  'light_match_m24'  'light_match_m25'  'mend_fuse_f22'  'mend_fuse_f22'),6,5
('light_match_m24'  'light_match_m25'  'mend_fuse_f22'  'mend_fuse_f22'  'light_match_m25'),7,5
('light_match_m25'  'mend_fuse_f22'  'mend_fuse_f22'  'light_match_m25'  'light_match_m22'),6,5
('mend_fuse_f22'  'mend_fuse_f22'  'light_match_m25'  'light_match_m22'  'mend_fuse_f24'),5,5
('mend_fuse_f22'  'light_match_m25'  'light_match_m22'  'mend_fuse_f24'  'mend_fuse_f24'),5,5
('light_match_m25'  'light_match_m22'  'mend_fuse_f24'  'mend_fuse_f24'  'light_match_m22'),8,5
('light_match_m23'  'light_match_m28'),8,2
('light_match_m24'  'light_match_m23'  'mend_fuse_f26'),1,3
('mend_fuse_f26'  'light_match_m23'  'light_match_m28'),7,3
('light_match_m23'  'light_match_m28'  'mend_fuse_f28'),8,3
('mend_fuse_f23'  'light_match_m24'  'light_match_m23'  'mend_fuse_f26'),1,4
('light_match_m24'  'light_match_m23'  'mend_fuse_f26'  'mend_fuse_f26'),1,4
('mend_fuse_f26'  'mend_fuse_f26'  'light_match_m23'  'light_match_m28'),7,4
('mend_fuse_f26'  'light_match_m23'  'light_match_m28'  'mend_fuse_f28'),7,4
('light_match_m23'  'light_match_m28'  'mend_fuse_f28'  'mend_fuse_f28'),8,4
('mend_fuse_f23'  'mend_fuse_f23'  'light_match_m24'  'light_match_m23'  'mend_fuse_f26'),1,5
('mend_fuse_f23'  'light_match_m24'  'light_match_m23'  'mend_fuse_f26'  'mend_fuse_f26'),1,5
('light_match_m24'  'light_match_m23'  'mend_fuse_f26'  'mend_fuse_f26'  'light_match_m23'),1,5
('light_match_m23'  'mend_fuse_f26'  'mend_fuse_f26'  'light_match_m23'  'light_match_m28'),7,5
('mend_fuse_f26'  'mend_fuse_f26'  'light_match_m23'  'light_match_m28'  'mend_fuse_f28'),7,5
('mend_fuse_f26'  'light_match_m23'  'light_match_m28'  'mend_fuse_f28'  'mend_fuse_f28'),7,5
('light_match_m23'  'light_match_m28'  'mend_fuse_f28'  'mend_fuse_f28'  'light_match_m28'),8,5
('light_match_m28'  'light_match_m24'),5,2
('mend_fuse_f28'  'light_match_m28'  'light_match_m24'),5,3
('light_match_m28'  'light_match_m24'  'mend_fuse_f23'),5,3
('mend_fuse_f28'  'mend_fuse_f28'  'light_match_m28'  'light_match_m24'),5,4
('mend_fuse_f28'  'light_match_m28'  'light_match_m24'  'mend_fuse_f23'),5,4
('light_match_m28'  'light_match_m24'  'mend_fuse_f23'  'mend_fuse_f23'),5,4
('light_match_m28'  'mend_fuse_f28'  'mend_fuse_f28'  'light_match_m28'  'light_match_m24'),5,5
('mend_fuse_f28'  'mend_fuse_f28'  'light_match_m28'  'light_match_m24'  'mend_fuse_f23'),5,5
('mend_fuse_f28'  'light_match_m28'  'light_match_m24'  'mend_fuse_f23'  'mend_fuse_f23'),5,5
('light_match_m28'  'light_match_m24'  'mend_fuse_f23'  'mend_fuse_f23'  'light_match_m24'),5,5
('light_match_m24'  'light_match_m27'),9,2
('light_match_m28'  'light_match_m29'),3,2
('light_match_m29'  'light_match_m25'),3,2
('light_match_m26'  'light_match_m24'  'mend_fuse_f26'),3,3
('mend_fuse_f26'  'light_match_m24'  'light_match_m27'),4,3
('light_match_m24'  'light_match_m27'  'mend_fuse_f27'),9,3
('mend_fuse_f28'  'light_match_m28'  'light_match_m29'),3,3
('light_match_m28'  'light_match_m29'  'mend_fuse_f29'),3,3
('mend_fuse_f29'  'light_match_m29'  'light_match_m25'),3,3
('light_match_m29'  'light_match_m25'  'mend_fuse_f24'),2,3
('mend_fuse_f25'  'light_match_m26'  'light_match_m24'  'mend_fuse_f26'),3,4
('light_match_m26'  'light_match_m24'  'mend_fuse_f26'  'mend_fuse_f26'),3,4
